task_type,t2.large-1,t2.large-2,t2.large-3,t2.large-4,t2.large-5,t2.large-6,t2.large-7,t2.large-8,c5.2xlarge-1,c5.2xlarge-2,c5.2xlarge-3,g4dn.xlarge-1,g4dn.xlarge-2,g4dn.xlarge-3
image_classification,73.75617663828746,73.75617663828746,73.75617663828746,73.75617663828746,73.75617663828746,73.75617663828746,73.75617663828746,73.75617663828746,29.496104467427994,29.496104467427994,29.496104467427994,8.445185326581207,8.445185326581207,8.445185326581207
object_detection,34.85728721646001,34.85728721646001,34.85728721646001,34.85728721646001,34.85728721646001,34.85728721646001,34.85728721646001,34.85728721646001,24.243548929093333,24.243548929093333,24.243548929093333,11.744666867509782,11.744666867509782,11.744666867509782
question_answering,35.16987658868535,35.16987658868535,35.16987658868535,35.16987658868535,35.16987658868535,35.16987658868535,35.16987658868535,35.16987658868535,16.69272307366548,16.69272307366548,16.69272307366548,3.2043417775847614,3.2043417775847614,3.2043417775847614
speech_recognition,574.7951418090854,574.7951418090854,574.7951418090854,574.7951418090854,574.7951418090854,574.7951418090854,574.7951418090854,574.7951418090854,228.41708702007023,228.41708702007023,228.41708702007023,19.18556014436449,19.18556014436449,19.18556014436449
