task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
3,image_classification,triton_t2_large_8,17,75,136
2,image_classification,triton_t2_large_6,11,79,140
5,image_classification,triton_t2_large_3,35,77,144
1,image_classification,triton_t2_large_7,8,85,145
4,image_classification,triton_t2_large_1,35,86,152
7,image_classification,triton_t2_large_5,48,75,155
6,image_classification,triton_t2_large_4,37,97,166
8,image_classification,triton_t2_large_2,65,74,170
9,image_classification,triton_t2_large_11,67,83,182
10,image_classification,triton_t2_large_12,75,87,193
11,image_classification,triton_t2_large_15,97,81,209
12,image_classification,triton_t2_large_16,100,77,209
13,image_classification,triton_t2_large_13,102,77,210
14,image_classification,triton_t2_large_14,103,77,212
15,image_classification,triton_t2_large_10,105,87,223
16,image_classification,triton_t2_large_7,144,78,254
17,image_classification,triton_t2_large_6,161,69,262
18,image_classification,triton_t2_large_8,162,74,268
19,image_classification,triton_t2_large_1,179,77,287
20,image_classification,triton_t2_large_3,183,78,293
21,image_classification,triton_t2_large_4,188,78,299
22,image_classification,triton_t2_large_5,216,70,318
23,image_classification,triton_t2_large_2,233,76,341
24,image_classification,triton_t2_large_11,238,71,341
27,image_classification,triton_t2_large_16,244,71,348
25,image_classification,triton_t2_large_12,239,79,349
26,image_classification,triton_t2_large_15,244,78,354
28,image_classification,triton_t2_large_13,247,74,354
29,image_classification,triton_t2_large_14,263,72,368
30,image_classification,triton_t2_large_10,263,76,372
31,image_classification,triton_t2_large_7,272,79,383
32,image_classification,triton_t2_large_6,282,69,385
33,image_classification,triton_t2_large_8,283,71,386
34,image_classification,triton_t2_large_1,287,77,396
35,image_classification,triton_t2_large_3,288,76,396
36,image_classification,triton_t2_large_4,310,73,415
38,image_classification,triton_t2_large_2,350,70,453
37,image_classification,triton_t2_large_5,350,78,460
39,image_classification,triton_t2_large_11,372,77,482
40,image_classification,triton_t2_large_12,381,78,492
41,image_classification,triton_t2_large_15,394,69,496
42,image_classification,triton_t2_large_16,404,69,507
43,image_classification,triton_t2_large_13,413,77,523
45,image_classification,triton_t2_large_10,416,75,523
44,image_classification,triton_t2_large_14,413,78,524
46,image_classification,triton_t2_large_7,424,77,534
48,image_classification,triton_t2_large_8,441,69,543
47,image_classification,triton_t2_large_6,438,73,544
49,image_classification,triton_t2_large_1,444,79,556
50,image_classification,triton_t2_large_3,464,74,571
51,image_classification,triton_t2_large_4,500,70,604
53,image_classification,triton_t2_large_2,527,68,629
52,image_classification,triton_t2_large_5,522,75,630
54,image_classification,triton_t2_large_11,536,71,640
55,image_classification,triton_t2_large_12,540,76,650
56,image_classification,triton_t2_large_15,544,75,651
57,image_classification,triton_t2_large_16,546,73,652
59,image_classification,triton_t2_large_14,549,76,658
58,image_classification,triton_t2_large_13,549,77,659
60,image_classification,triton_t2_large_10,556,76,666
61,image_classification,triton_t2_large_7,561,75,670
62,image_classification,triton_t2_large_6,570,68,672
63,image_classification,triton_t2_large_8,580,69,682
64,image_classification,triton_t2_large_1,582,72,687
65,image_classification,triton_t2_large_3,609,78,720
66,image_classification,triton_t2_large_4,638,70,741
68,image_classification,triton_t2_large_2,652,68,754
67,image_classification,triton_t2_large_5,647,74,755
69,image_classification,triton_t2_large_11,657,73,764
70,image_classification,triton_t2_large_12,659,72,764
71,image_classification,triton_t2_large_15,662,71,767
72,image_classification,triton_t2_large_16,665,69,768
73,image_classification,triton_t2_large_13,667,69,769
74,image_classification,triton_t2_large_14,701,72,807
75,image_classification,triton_t2_large_10,732,75,841
76,image_classification,triton_t2_large_7,741,75,849
77,image_classification,triton_t2_large_6,755,67,857
78,image_classification,triton_t2_large_8,759,68,861
79,image_classification,triton_t2_large_1,760,70,864
80,image_classification,triton_t2_large_3,766,78,877
81,image_classification,triton_t2_large_4,773,70,877
82,image_classification,triton_t2_large_5,774,79,887
83,image_classification,triton_t2_large_2,781,76,891
84,image_classification,triton_t2_large_11,830,75,939
85,image_classification,triton_t2_large_12,835,77,946
86,image_classification,triton_t2_large_15,839,78,950
87,image_classification,triton_t2_large_16,855,68,957
88,image_classification,triton_t2_large_13,869,76,978
89,image_classification,triton_t2_large_14,873,79,986
90,image_classification,triton_t2_large_10,883,70,988
93,image_classification,triton_t2_large_8,896,69,1000
91,image_classification,triton_t2_large_7,891,78,1003
94,image_classification,triton_t2_large_1,900,70,1004
92,image_classification,triton_t2_large_6,895,80,1009
95,image_classification,triton_t2_large_3,906,69,1009
96,image_classification,triton_t2_large_4,916,76,1026
97,image_classification,triton_t2_large_5,919,77,1031
98,image_classification,triton_t2_large_2,930,76,1040
99,image_classification,triton_t2_large_11,932,76,1043
100,image_classification,triton_t2_large_12,943,72,1050
101,image_classification,triton_t2_large_15,958,71,1063
102,image_classification,triton_t2_large_16,973,73,1081
103,image_classification,triton_t2_large_13,982,69,1085
105,image_classification,triton_t2_large_10,998,69,1102
104,image_classification,triton_t2_large_14,986,94,1115
106,image_classification,triton_t2_large_7,1017,70,1121
107,image_classification,triton_t2_large_6,1027,68,1130
108,image_classification,triton_t2_large_8,1068,69,1171
109,image_classification,triton_t2_large_1,1105,76,1216
110,image_classification,triton_t2_large_3,1107,77,1219
112,image_classification,triton_t2_large_5,1109,79,1223
111,image_classification,triton_t2_large_4,1107,82,1224
113,image_classification,triton_t2_large_2,1135,72,1242
114,image_classification,triton_t2_large_11,1165,74,1274
116,image_classification,triton_t2_large_15,1172,69,1276
115,image_classification,triton_t2_large_12,1168,80,1283
117,image_classification,triton_t2_large_16,1180,74,1289
118,image_classification,triton_t2_large_13,1183,72,1290
119,image_classification,triton_t2_large_14,1190,75,1301
120,image_classification,triton_t2_large_10,1201,75,1311
121,image_classification,triton_t2_large_7,1208,85,1328
122,image_classification,triton_t2_large_6,1221,72,1328
123,image_classification,triton_t2_large_8,1228,71,1334
125,image_classification,triton_t2_large_3,1233,75,1344
124,image_classification,triton_t2_large_1,1228,81,1345
126,image_classification,triton_t2_large_4,1240,77,1352
128,image_classification,triton_t2_large_2,1250,69,1354
127,image_classification,triton_t2_large_5,1245,76,1357
129,image_classification,triton_t2_large_11,1257,69,1361
131,image_classification,triton_t2_large_15,1264,69,1368
132,image_classification,triton_t2_large_16,1267,68,1370
130,image_classification,triton_t2_large_12,1263,73,1371
134,image_classification,triton_t2_large_14,1296,70,1402
135,image_classification,triton_t2_large_10,1296,73,1404
133,image_classification,triton_t2_large_13,1295,75,1406
136,image_classification,triton_t2_large_7,1299,73,1407
137,image_classification,triton_t2_large_6,1308,68,1411
138,image_classification,triton_t2_large_8,1355,69,1460
139,image_classification,triton_t2_large_1,1404,80,1520
140,image_classification,triton_t2_large_3,1454,69,1559
142,image_classification,triton_t2_large_5,1466,73,1575
143,image_classification,triton_t2_large_2,1474,74,1584
144,image_classification,triton_t2_large_11,1476,74,1586
141,image_classification,triton_t2_large_4,1455,99,1590
146,image_classification,triton_t2_large_15,1507,75,1617
145,image_classification,triton_t2_large_12,1504,77,1618
147,image_classification,triton_t2_large_16,1575,78,1688
148,image_classification,triton_t2_large_13,1584,74,1694
149,image_classification,triton_t2_large_14,1586,74,1695
150,image_classification,triton_t2_large_10,1591,77,1704
151,image_classification,triton_t2_large_7,1593,77,1706
152,image_classification,triton_t2_large_6,1598,74,1708
153,image_classification,triton_t2_large_8,1607,69,1711
154,image_classification,triton_t2_large_1,1620,75,1731
155,image_classification,triton_t2_large_3,1627,69,1732
156,image_classification,triton_t2_large_4,1630,75,1741
157,image_classification,triton_t2_large_5,1639,68,1744
159,image_classification,triton_t2_large_11,1649,70,1754
158,image_classification,triton_t2_large_2,1645,81,1763
161,image_classification,triton_t2_large_15,1656,70,1763
160,image_classification,triton_t2_large_12,1653,77,1766
162,image_classification,triton_t2_large_16,1662,70,1768
163,image_classification,triton_t2_large_13,1668,67,1771
164,image_classification,triton_t2_large_14,1691,68,1796
165,image_classification,triton_t2_large_10,1704,69,1810
167,image_classification,triton_t2_large_6,1724,67,1828
166,image_classification,triton_t2_large_7,1719,78,1833
168,image_classification,triton_t2_large_8,1728,76,1840
169,image_classification,triton_t2_large_1,1739,73,1848
170,image_classification,triton_t2_large_3,1751,73,1861
172,image_classification,triton_t2_large_5,1754,72,1863
171,image_classification,triton_t2_large_4,1752,82,1871
174,image_classification,triton_t2_large_11,1761,77,1875
173,image_classification,triton_t2_large_2,1760,94,1890
175,image_classification,triton_t2_large_12,1794,82,1912
176,image_classification,triton_t2_large_15,1812,69,1917
177,image_classification,triton_t2_large_16,1820,73,1929
178,image_classification,triton_t2_large_13,1822,75,1933
179,image_classification,triton_t2_large_14,1823,78,1937
180,image_classification,triton_t2_large_10,1862,75,1974
181,image_classification,triton_t2_large_7,1874,70,1981
182,image_classification,triton_t2_large_6,1894,73,2003
183,image_classification,triton_t2_large_8,1899,73,2009
185,image_classification,triton_t2_large_3,1905,69,2011
184,image_classification,triton_t2_large_1,1902,75,2014
186,image_classification,triton_t2_large_4,1925,70,2032
187,image_classification,triton_t2_large_5,1931,75,2043
188,image_classification,triton_t2_large_2,1942,76,2055
190,image_classification,triton_t2_large_12,1961,72,2070
189,image_classification,triton_t2_large_11,1959,76,2072
191,image_classification,triton_t2_large_15,1962,76,2076
192,image_classification,triton_t2_large_16,1975,73,2084
193,image_classification,triton_t2_large_13,2008,73,2119
195,image_classification,triton_t2_large_10,2046,68,2151
194,image_classification,triton_t2_large_14,2039,76,2152
196,image_classification,triton_t2_large_7,2056,73,2168
197,image_classification,triton_t2_large_6,2069,75,2182
198,image_classification,triton_t2_large_8,2092,69,2199
199,image_classification,triton_t2_large_1,2094,77,2208
200,image_classification,triton_t2_large_3,2099,76,2213
201,image_classification,triton_t2_large_4,2104,77,2219
202,image_classification,triton_t2_large_5,2116,68,2222
203,image_classification,triton_t2_large_2,2122,69,2229
204,image_classification,triton_t2_large_11,2141,77,2255
205,image_classification,triton_t2_large_12,2160,72,2270
206,image_classification,triton_t2_large_15,2161,75,2273
207,image_classification,triton_t2_large_16,2164,76,2277
208,image_classification,triton_t2_large_13,2203,72,2313
209,image_classification,triton_t2_large_14,2204,74,2316
210,image_classification,triton_t2_large_10,2210,68,2316
211,image_classification,triton_t2_large_7,2241,70,2349
212,image_classification,triton_t2_large_6,2258,67,2363
213,image_classification,triton_t2_large_8,2261,69,2368
214,image_classification,triton_t2_large_1,2270,76,2384
215,image_classification,triton_t2_large_3,2276,74,2388
216,image_classification,triton_t2_large_4,2285,69,2392
217,image_classification,triton_t2_large_5,2307,73,2418
218,image_classification,triton_t2_large_2,2315,73,2426
219,image_classification,triton_t2_large_11,2322,74,2435
221,image_classification,triton_t2_large_15,2329,69,2436
220,image_classification,triton_t2_large_12,2326,78,2441
222,image_classification,triton_t2_large_16,2337,70,2445
223,image_classification,triton_t2_large_13,2338,71,2446
224,image_classification,triton_t2_large_14,2348,75,2461
225,image_classification,triton_t2_large_10,2364,75,2478
226,image_classification,triton_t2_large_7,2395,76,2509
227,image_classification,triton_t2_large_6,2406,68,2511
228,image_classification,triton_t2_large_8,2413,67,2519
229,image_classification,triton_t2_large_1,2419,73,2530
232,image_classification,triton_t2_large_5,2461,69,2568
230,image_classification,triton_t2_large_3,2453,77,2569
231,image_classification,triton_t2_large_4,2456,77,2571
233,image_classification,triton_t2_large_2,2507,74,2619
234,image_classification,triton_t2_large_11,2507,76,2622
235,image_classification,triton_t2_large_12,2519,73,2630
237,image_classification,triton_t2_large_16,2523,69,2631
236,image_classification,triton_t2_large_15,2519,75,2633
238,image_classification,triton_t2_large_13,2524,75,2638
239,image_classification,triton_t2_large_14,2525,79,2643
240,image_classification,triton_t2_large_10,2526,81,2646
242,image_classification,triton_t2_large_6,2538,73,2650
241,image_classification,triton_t2_large_7,2528,86,2653
243,image_classification,triton_t2_large_8,2543,71,2653
245,image_classification,triton_t2_large_3,2564,70,2673
246,image_classification,triton_t2_large_4,2566,71,2675
244,image_classification,triton_t2_large_1,2561,76,2677
247,image_classification,triton_t2_large_5,2579,69,2686
248,image_classification,triton_t2_large_2,2598,68,2705
249,image_classification,triton_t2_large_11,2606,68,2712
250,image_classification,triton_t2_large_12,2618,70,2728
251,image_classification,triton_t2_large_15,2628,69,2737
252,image_classification,triton_t2_large_16,2636,70,2744
253,image_classification,triton_t2_large_13,2656,69,2764
254,image_classification,triton_t2_large_14,2681,69,2789
255,image_classification,triton_t2_large_10,2700,74,2813
256,image_classification,triton_t2_large_7,2703,75,2816
258,image_classification,triton_t2_large_8,2729,68,2836
257,image_classification,triton_t2_large_6,2724,73,2837
260,image_classification,triton_t2_large_3,2748,69,2856
259,image_classification,triton_t2_large_1,2742,78,2859
261,image_classification,triton_t2_large_4,2750,70,2859
262,image_classification,triton_t2_large_5,2762,77,2878
263,image_classification,triton_t2_large_2,2765,74,2878
264,image_classification,triton_t2_large_11,2784,68,2892
265,image_classification,triton_t2_large_12,2801,78,2918
266,image_classification,triton_t2_large_15,2809,74,2922
267,image_classification,triton_t2_large_16,2814,75,2928
269,image_classification,triton_t2_large_14,2824,69,2932
268,image_classification,triton_t2_large_13,2823,72,2934
