task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,image_classification,triton_t2_large_7,8,88,222
3,image_classification,triton_t2_large_8,17,97,231
2,image_classification,triton_t2_large_6,11,99,233
6,image_classification,triton_t2_large_4,37,93,233
4,image_classification,triton_t2_large_1,35,99,238
5,image_classification,triton_t2_large_3,35,101,239
8,image_classification,triton_t2_large_2,65,76,244
7,image_classification,triton_t2_large_5,48,99,250
9,image_classification,triton_t2_large_11,67,84,255
10,image_classification,triton_t2_large_12,75,99,277
12,image_classification,triton_t2_large_16,100,81,285
11,image_classification,triton_t2_large_15,97,85,286
15,image_classification,triton_t2_large_10,105,83,292
13,image_classification,triton_t2_large_13,102,88,293
14,image_classification,triton_t2_large_14,103,92,300
16,image_classification,triton_t2_large_7,144,78,326
17,image_classification,triton_t2_large_6,161,69,334
18,image_classification,triton_t2_large_8,162,69,335
21,image_classification,triton_t2_large_4,188,78,369
19,image_classification,triton_t2_large_1,179,93,375
20,image_classification,triton_t2_large_3,183,89,375
22,image_classification,triton_t2_large_5,216,75,395
23,image_classification,triton_t2_large_2,233,73,410
24,image_classification,triton_t2_large_11,238,72,414
26,image_classification,triton_t2_large_15,244,74,421
25,image_classification,triton_t2_large_12,239,80,423
27,image_classification,triton_t2_large_16,244,78,425
28,image_classification,triton_t2_large_13,247,83,434
30,image_classification,triton_t2_large_10,263,78,445
29,image_classification,triton_t2_large_14,263,85,452
31,image_classification,triton_t2_large_7,272,78,454
34,image_classification,triton_t2_large_1,287,72,463
35,image_classification,triton_t2_large_3,288,71,463
33,image_classification,triton_t2_large_8,283,85,472
32,image_classification,triton_t2_large_6,282,92,479
36,image_classification,triton_t2_large_4,310,72,486
38,image_classification,triton_t2_large_2,350,76,531
37,image_classification,triton_t2_large_5,350,81,535
39,image_classification,triton_t2_large_11,372,73,550
40,image_classification,triton_t2_large_12,381,76,561
41,image_classification,triton_t2_large_15,394,69,568
42,image_classification,triton_t2_large_16,404,77,585
43,image_classification,triton_t2_large_13,413,77,594
44,image_classification,triton_t2_large_14,413,78,596
45,image_classification,triton_t2_large_10,416,81,602
46,image_classification,triton_t2_large_7,424,79,608
48,image_classification,triton_t2_large_8,441,67,613
47,image_classification,triton_t2_large_6,438,72,616
49,image_classification,triton_t2_large_1,444,80,628
50,image_classification,triton_t2_large_3,464,70,638
51,image_classification,triton_t2_large_4,500,78,682
53,image_classification,triton_t2_large_2,527,69,701
52,image_classification,triton_t2_large_5,522,80,707
54,image_classification,triton_t2_large_11,536,75,715
56,image_classification,triton_t2_large_15,544,71,720
