task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
2,object_detection,triton_c5_2xlarge_2,11,31,163
5,object_detection,triton_c5_2xlarge_4,35,43,180
7,object_detection,triton_c5_2xlarge_2,48,17,182
1,object_detection,triton_c5_2xlarge_1,8,59,191
3,object_detection,triton_c5_2xlarge_3,17,61,194
4,object_detection,triton_c5_2xlarge_5,35,59,195
9,object_detection,triton_c5_2xlarge_2,67,16,199
10,object_detection,triton_c5_2xlarge_4,75,23,205
12,object_detection,triton_c5_2xlarge_2,100,17,219
6,object_detection,triton_c5_2xlarge_1,37,30,221
14,object_detection,triton_c5_2xlarge_4,103,22,226
8,object_detection,triton_c5_2xlarge_3,65,32,228
11,object_detection,triton_c5_2xlarge_5,97,32,231
15,object_detection,triton_c5_2xlarge_2,105,15,234
13,object_detection,triton_c5_2xlarge_1,102,22,243
16,object_detection,triton_c5_2xlarge_2,144,15,261
18,object_detection,triton_c5_2xlarge_5,162,26,290
17,object_detection,triton_c5_2xlarge_3,161,27,291
19,object_detection,triton_c5_2xlarge_4,179,20,301
21,object_detection,triton_c5_2xlarge_2,188,16,306
20,object_detection,triton_c5_2xlarge_1,183,22,307
22,object_detection,triton_c5_2xlarge_3,216,23,342
26,object_detection,triton_c5_2xlarge_2,244,17,363
23,object_detection,triton_c5_2xlarge_5,233,32,368
25,object_detection,triton_c5_2xlarge_1,239,28,369
24,object_detection,triton_c5_2xlarge_4,238,31,370
27,object_detection,triton_c5_2xlarge_3,244,26,373
28,object_detection,triton_c5_2xlarge_2,247,16,379
30,object_detection,triton_c5_2xlarge_1,263,20,390
29,object_detection,triton_c5_2xlarge_5,263,24,394
31,object_detection,triton_c5_2xlarge_3,272,23,397
33,object_detection,triton_c5_2xlarge_2,283,17,402
32,object_detection,triton_c5_2xlarge_4,282,21,406
35,object_detection,triton_c5_2xlarge_1,288,17,407
34,object_detection,triton_c5_2xlarge_5,287,21,417
36,object_detection,triton_c5_2xlarge_4,310,19,432
37,object_detection,triton_c5_2xlarge_1,350,19,471
38,object_detection,triton_c5_2xlarge_2,350,18,471
39,object_detection,triton_c5_2xlarge_3,372,20,495
40,object_detection,triton_c5_2xlarge_5,381,21,505
41,object_detection,triton_c5_2xlarge_4,394,19,515
42,object_detection,triton_c5_2xlarge_1,404,17,524
43,object_detection,triton_c5_2xlarge_2,413,17,533
44,object_detection,triton_c5_2xlarge_3,413,22,538
45,object_detection,triton_c5_2xlarge_5,416,21,540
46,object_detection,triton_c5_2xlarge_4,424,19,546
47,object_detection,triton_c5_2xlarge_1,438,16,557
48,object_detection,triton_c5_2xlarge_2,441,15,560
49,object_detection,triton_c5_2xlarge_3,444,21,569
50,object_detection,triton_c5_2xlarge_5,464,19,586
51,object_detection,triton_c5_2xlarge_4,500,19,622
52,object_detection,triton_c5_2xlarge_1,522,16,641
53,object_detection,triton_c5_2xlarge_2,527,16,646
54,object_detection,triton_c5_2xlarge_3,536,20,660
55,object_detection,triton_c5_2xlarge_5,540,21,664
57,object_detection,triton_c5_2xlarge_1,546,17,666
56,object_detection,triton_c5_2xlarge_4,544,20,667
58,object_detection,triton_c5_2xlarge_2,549,16,669
59,object_detection,triton_c5_2xlarge_3,549,20,680
61,object_detection,triton_c5_2xlarge_5,561,22,686
60,object_detection,triton_c5_2xlarge_1,556,21,688
62,object_detection,triton_c5_2xlarge_2,570,18,691
63,object_detection,triton_c5_2xlarge_3,580,19,703
64,object_detection,triton_c5_2xlarge_4,582,20,706
65,object_detection,triton_c5_2xlarge_1,609,16,728
66,object_detection,triton_c5_2xlarge_2,638,16,758
67,object_detection,triton_c5_2xlarge_3,647,20,770
68,object_detection,triton_c5_2xlarge_5,652,19,775
