task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,speech_recognition,triton_g4dn_xlarge_3,8,23,155
2,speech_recognition,triton_g4dn_xlarge_4,11,24,157
3,speech_recognition,triton_g4dn_xlarge_1,17,25,158
4,speech_recognition,triton_g4dn_xlarge_2,35,22,159
7,speech_recognition,triton_g4dn_xlarge_3,48,20,175
6,speech_recognition,triton_g4dn_xlarge_4,37,20,177
5,speech_recognition,triton_g4dn_xlarge_1,35,20,179
8,speech_recognition,triton_g4dn_xlarge_2,65,18,185
9,speech_recognition,triton_g4dn_xlarge_3,67,22,199
10,speech_recognition,triton_g4dn_xlarge_4,75,22,199
11,speech_recognition,triton_g4dn_xlarge_1,97,20,220
12,speech_recognition,triton_g4dn_xlarge_2,100,19,221
13,speech_recognition,triton_g4dn_xlarge_3,102,22,226
14,speech_recognition,triton_g4dn_xlarge_4,103,23,228
15,speech_recognition,triton_g4dn_xlarge_1,105,21,241
16,speech_recognition,triton_g4dn_xlarge_2,144,19,266
17,speech_recognition,triton_g4dn_xlarge_3,161,20,283
18,speech_recognition,triton_g4dn_xlarge_4,162,19,283
19,speech_recognition,triton_g4dn_xlarge_1,179,20,301
20,speech_recognition,triton_g4dn_xlarge_2,183,19,305
21,speech_recognition,triton_g4dn_xlarge_3,188,20,311
22,speech_recognition,triton_g4dn_xlarge_4,216,19,338
23,speech_recognition,triton_g4dn_xlarge_1,233,19,355
24,speech_recognition,triton_g4dn_xlarge_2,238,19,359
25,speech_recognition,triton_g4dn_xlarge_3,239,20,361
26,speech_recognition,triton_g4dn_xlarge_4,244,20,367
27,speech_recognition,triton_g4dn_xlarge_1,244,20,377
28,speech_recognition,triton_g4dn_xlarge_2,247,19,379
29,speech_recognition,triton_g4dn_xlarge_3,263,19,385
30,speech_recognition,triton_g4dn_xlarge_4,263,21,389
31,speech_recognition,triton_g4dn_xlarge_1,272,23,401
32,speech_recognition,triton_g4dn_xlarge_2,282,20,405
33,speech_recognition,triton_g4dn_xlarge_3,283,20,406
34,speech_recognition,triton_g4dn_xlarge_4,287,23,413
35,speech_recognition,triton_g4dn_xlarge_1,288,24,425
36,speech_recognition,triton_g4dn_xlarge_2,310,20,433
37,speech_recognition,triton_g4dn_xlarge_3,350,20,474
38,speech_recognition,triton_g4dn_xlarge_4,350,20,474
39,speech_recognition,triton_g4dn_xlarge_1,372,19,494
40,speech_recognition,triton_g4dn_xlarge_2,381,19,503
41,speech_recognition,triton_g4dn_xlarge_3,394,20,517
42,speech_recognition,triton_g4dn_xlarge_4,404,19,526
43,speech_recognition,triton_g4dn_xlarge_1,413,20,536
44,speech_recognition,triton_g4dn_xlarge_2,413,20,536
45,speech_recognition,triton_g4dn_xlarge_3,416,20,540
46,speech_recognition,triton_g4dn_xlarge_4,424,21,548
47,speech_recognition,triton_g4dn_xlarge_1,438,22,564
48,speech_recognition,triton_g4dn_xlarge_2,441,20,565
49,speech_recognition,triton_g4dn_xlarge_3,444,20,568
50,speech_recognition,triton_g4dn_xlarge_4,464,20,588
51,speech_recognition,triton_g4dn_xlarge_1,500,20,623
52,speech_recognition,triton_g4dn_xlarge_2,522,19,644
53,speech_recognition,triton_g4dn_xlarge_3,527,19,649
54,speech_recognition,triton_g4dn_xlarge_4,536,19,661
55,speech_recognition,triton_g4dn_xlarge_1,540,19,663
56,speech_recognition,triton_g4dn_xlarge_2,544,19,667
57,speech_recognition,triton_g4dn_xlarge_3,546,21,670
59,speech_recognition,triton_g4dn_xlarge_4,549,19,680
