task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,speech_recognition,triton_g4dn_xlarge_3,8,23,82
2,speech_recognition,triton_g4dn_xlarge_4,11,25,83
3,speech_recognition,triton_g4dn_xlarge_1,17,26,85
4,speech_recognition,triton_g4dn_xlarge_2,35,22,86
6,speech_recognition,triton_g4dn_xlarge_4,37,20,103
7,speech_recognition,triton_g4dn_xlarge_3,48,21,103
5,speech_recognition,triton_g4dn_xlarge_1,35,20,106
8,speech_recognition,triton_g4dn_xlarge_2,65,20,113
9,speech_recognition,triton_g4dn_xlarge_3,67,24,127
10,speech_recognition,triton_g4dn_xlarge_4,75,23,127
11,speech_recognition,triton_g4dn_xlarge_1,97,21,147
12,speech_recognition,triton_g4dn_xlarge_2,100,20,149
14,speech_recognition,triton_g4dn_xlarge_4,103,22,154
13,speech_recognition,triton_g4dn_xlarge_3,102,24,155
15,speech_recognition,triton_g4dn_xlarge_1,105,21,169
16,speech_recognition,triton_g4dn_xlarge_2,144,20,193
17,speech_recognition,triton_g4dn_xlarge_3,161,20,209
18,speech_recognition,triton_g4dn_xlarge_4,162,20,210
19,speech_recognition,triton_g4dn_xlarge_1,179,20,228
20,speech_recognition,triton_g4dn_xlarge_2,183,19,231
21,speech_recognition,triton_g4dn_xlarge_3,188,20,237
22,speech_recognition,triton_g4dn_xlarge_4,216,19,264
23,speech_recognition,triton_g4dn_xlarge_1,233,20,283
24,speech_recognition,triton_g4dn_xlarge_2,238,19,287
25,speech_recognition,triton_g4dn_xlarge_3,239,20,288
26,speech_recognition,triton_g4dn_xlarge_4,244,20,293
28,speech_recognition,triton_g4dn_xlarge_1,247,20,303
27,speech_recognition,triton_g4dn_xlarge_2,244,20,308
29,speech_recognition,triton_g4dn_xlarge_3,263,21,313
30,speech_recognition,triton_g4dn_xlarge_4,263,25,319
31,speech_recognition,triton_g4dn_xlarge_1,272,22,327
32,speech_recognition,triton_g4dn_xlarge_2,282,26,338
33,speech_recognition,triton_g4dn_xlarge_3,283,25,340
35,speech_recognition,triton_g4dn_xlarge_4,288,21,341
34,speech_recognition,triton_g4dn_xlarge_1,287,23,351
36,speech_recognition,triton_g4dn_xlarge_2,310,21,361
37,speech_recognition,triton_g4dn_xlarge_3,350,21,401
38,speech_recognition,triton_g4dn_xlarge_4,350,21,401
39,speech_recognition,triton_g4dn_xlarge_1,372,20,421
40,speech_recognition,triton_g4dn_xlarge_2,381,19,430
41,speech_recognition,triton_g4dn_xlarge_3,394,20,444
42,speech_recognition,triton_g4dn_xlarge_4,404,20,454
43,speech_recognition,triton_g4dn_xlarge_1,413,21,464
44,speech_recognition,triton_g4dn_xlarge_2,413,20,464
45,speech_recognition,triton_g4dn_xlarge_3,416,20,466
46,speech_recognition,triton_g4dn_xlarge_4,424,20,475
47,speech_recognition,triton_g4dn_xlarge_1,438,21,488
48,speech_recognition,triton_g4dn_xlarge_2,441,19,490
49,speech_recognition,triton_g4dn_xlarge_3,444,22,496
50,speech_recognition,triton_g4dn_xlarge_4,464,20,514
51,speech_recognition,triton_g4dn_xlarge_1,500,20,550
52,speech_recognition,triton_g4dn_xlarge_2,522,20,572
53,speech_recognition,triton_g4dn_xlarge_3,527,19,577
54,speech_recognition,triton_g4dn_xlarge_4,536,19,586
55,speech_recognition,triton_g4dn_xlarge_1,540,20,591
56,speech_recognition,triton_g4dn_xlarge_2,544,19,593
57,speech_recognition,triton_g4dn_xlarge_3,546,19,597
58,speech_recognition,triton_g4dn_xlarge_4,549,22,607
59,speech_recognition,triton_g4dn_xlarge_1,549,21,611
61,speech_recognition,triton_g4dn_xlarge_2,561,21,614
60,speech_recognition,triton_g4dn_xlarge_3,556,28,626
62,speech_recognition,triton_g4dn_xlarge_4,570,23,631
63,speech_recognition,triton_g4dn_xlarge_1,580,23,636
64,speech_recognition,triton_g4dn_xlarge_2,582,22,636
65,speech_recognition,triton_g4dn_xlarge_3,609,20,660
66,speech_recognition,triton_g4dn_xlarge_4,638,20,688
67,speech_recognition,triton_g4dn_xlarge_1,647,20,699
68,speech_recognition,triton_g4dn_xlarge_2,652,20,703
69,speech_recognition,triton_g4dn_xlarge_3,657,19,707
70,speech_recognition,triton_g4dn_xlarge_4,659,20,710
73,speech_recognition,triton_g4dn_xlarge_1,667,23,721
71,speech_recognition,triton_g4dn_xlarge_2,662,20,724
72,speech_recognition,triton_g4dn_xlarge_3,665,19,727
74,speech_recognition,triton_g4dn_xlarge_4,701,20,752
75,speech_recognition,triton_g4dn_xlarge_1,732,20,783
76,speech_recognition,triton_g4dn_xlarge_2,741,19,791
77,speech_recognition,triton_g4dn_xlarge_3,755,19,805
78,speech_recognition,triton_g4dn_xlarge_4,759,19,808
79,speech_recognition,triton_g4dn_xlarge_1,760,21,812
80,speech_recognition,triton_g4dn_xlarge_2,766,19,816
81,speech_recognition,triton_g4dn_xlarge_3,773,20,826
82,speech_recognition,triton_g4dn_xlarge_4,774,20,830
83,speech_recognition,triton_g4dn_xlarge_1,781,21,835
84,speech_recognition,triton_g4dn_xlarge_2,830,19,881
85,speech_recognition,triton_g4dn_xlarge_3,835,19,886
86,speech_recognition,triton_g4dn_xlarge_4,839,19,890
87,speech_recognition,triton_g4dn_xlarge_1,855,19,905
88,speech_recognition,triton_g4dn_xlarge_2,869,19,919
89,speech_recognition,triton_g4dn_xlarge_3,873,19,923
90,speech_recognition,triton_g4dn_xlarge_4,883,19,935
91,speech_recognition,triton_g4dn_xlarge_1,891,20,941
