task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,speech_recognition,triton_c5_2xlarge_1,8,190,250
5,speech_recognition,triton_c5_2xlarge_4,35,186,251
2,speech_recognition,triton_c5_2xlarge_2,11,324,385
3,speech_recognition,triton_c5_2xlarge_3,17,324,385
4,speech_recognition,triton_c5_2xlarge_5,35,322,387
13,speech_recognition,triton_c5_2xlarge_4,102,178,429
21,speech_recognition,triton_c5_2xlarge_1,188,182,433
16,speech_recognition,triton_c5_2xlarge_4,144,179,608
19,speech_recognition,triton_c5_2xlarge_1,179,181,614
25,speech_recognition,triton_c5_2xlarge_5,239,326,714
7,speech_recognition,triton_c5_2xlarge_2,48,329,714
10,speech_recognition,triton_c5_2xlarge_3,75,328,714
14,speech_recognition,triton_c5_2xlarge_4,103,178,787
59,speech_recognition,triton_c5_2xlarge_1,549,181,795
23,speech_recognition,triton_c5_2xlarge_4,233,181,968
6,speech_recognition,triton_c5_2xlarge_1,37,183,978
54,speech_recognition,triton_c5_2xlarge_5,536,322,1036
28,speech_recognition,triton_c5_2xlarge_3,247,322,1037
64,speech_recognition,triton_c5_2xlarge_2,582,322,1037
87,speech_recognition,triton_c5_2xlarge_4,855,187,1155
97,speech_recognition,triton_c5_2xlarge_1,919,185,1163
65,speech_recognition,triton_c5_2xlarge_4,609,189,1344
27,speech_recognition,triton_c5_2xlarge_1,244,188,1352
89,speech_recognition,triton_c5_2xlarge_2,873,326,1363
76,speech_recognition,triton_c5_2xlarge_3,741,326,1363
24,speech_recognition,triton_c5_2xlarge_5,238,325,1363
30,speech_recognition,triton_c5_2xlarge_4,263,190,1534
26,speech_recognition,triton_c5_2xlarge_1,244,187,1539
136,speech_recognition,triton_c5_2xlarge_5,1299,328,1691
63,speech_recognition,triton_c5_2xlarge_2,580,328,1691
57,speech_recognition,triton_c5_2xlarge_3,546,328,1691
62,speech_recognition,triton_c5_2xlarge_4,570,190,1725
101,speech_recognition,triton_c5_2xlarge_1,958,186,1725
18,speech_recognition,triton_c5_2xlarge_5,162,194,1886
93,speech_recognition,triton_c5_2xlarge_4,896,188,1914
111,speech_recognition,triton_c5_2xlarge_1,1107,188,1914
102,speech_recognition,triton_c5_2xlarge_2,973,329,2020
115,speech_recognition,triton_c5_2xlarge_3,1168,329,2020
118,speech_recognition,triton_c5_2xlarge_5,1183,194,2080
11,speech_recognition,triton_c5_2xlarge_4,97,191,2105
154,speech_recognition,triton_c5_2xlarge_1,1620,190,2105
149,speech_recognition,triton_c5_2xlarge_5,1586,197,2277
51,speech_recognition,triton_c5_2xlarge_4,500,195,2299
109,speech_recognition,triton_c5_2xlarge_1,1105,195,2300
46,speech_recognition,triton_c5_2xlarge_2,424,335,2355
81,speech_recognition,triton_c5_2xlarge_3,773,335,2356
41,speech_recognition,triton_c5_2xlarge_5,394,197,2474
90,speech_recognition,triton_c5_2xlarge_4,883,194,2493
69,speech_recognition,triton_c5_2xlarge_1,657,194,2494
44,speech_recognition,triton_c5_2xlarge_5,413,196,2671
203,speech_recognition,triton_c5_2xlarge_4,2122,199,2692
181,speech_recognition,triton_c5_2xlarge_3,1874,336,2692
191,speech_recognition,triton_c5_2xlarge_2,1962,336,2692
156,speech_recognition,triton_c5_2xlarge_1,1630,199,2693
135,speech_recognition,triton_c5_2xlarge_5,1296,198,2869
140,speech_recognition,triton_c5_2xlarge_4,1454,198,2891
251,speech_recognition,triton_c5_2xlarge_1,2628,198,2891
92,speech_recognition,triton_c5_2xlarge_3,895,334,3028
94,speech_recognition,triton_c5_2xlarge_2,900,335,3028
242,speech_recognition,triton_c5_2xlarge_5,2538,206,3074
268,speech_recognition,triton_c5_2xlarge_4,2823,199,3091
269,speech_recognition,triton_c5_2xlarge_1,2824,199,3091
