task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
4,question_answering,triton_t2_large_1,35,35,105
5,question_answering,triton_t2_large_3,35,36,106
2,question_answering,triton_t2_large_6,11,43,107
3,question_answering,triton_t2_large_8,17,42,107
1,question_answering,triton_t2_large_7,8,45,109
7,question_answering,triton_t2_large_5,48,35,118
6,question_answering,triton_t2_large_4,37,47,119
8,question_answering,triton_t2_large_2,65,38,138
9,question_answering,triton_t2_large_11,67,37,139
10,question_answering,triton_t2_large_12,75,50,160
11,question_answering,triton_t2_large_15,97,37,171
12,question_answering,triton_t2_large_16,100,37,173
14,question_answering,triton_t2_large_14,103,39,177
13,question_answering,triton_t2_large_13,102,42,178
15,question_answering,triton_t2_large_10,105,39,180
16,question_answering,triton_t2_large_7,144,41,219
18,question_answering,triton_t2_large_8,162,36,233
17,question_answering,triton_t2_large_6,161,40,236
19,question_answering,triton_t2_large_1,179,39,253
20,question_answering,triton_t2_large_3,183,40,258
21,question_answering,triton_t2_large_4,188,39,263
22,question_answering,triton_t2_large_5,216,39,291
23,question_answering,triton_t2_large_2,233,39,307
24,question_answering,triton_t2_large_11,238,39,313
25,question_answering,triton_t2_large_12,239,40,314
27,question_answering,triton_t2_large_16,244,39,320
26,question_answering,triton_t2_large_15,244,41,322
28,question_answering,triton_t2_large_13,247,39,322
29,question_answering,triton_t2_large_14,263,32,330
30,question_answering,triton_t2_large_10,263,37,335
31,question_answering,triton_t2_large_7,272,42,349
33,question_answering,triton_t2_large_8,283,36,355
32,question_answering,triton_t2_large_6,282,38,356
34,question_answering,triton_t2_large_1,287,39,361
35,question_answering,triton_t2_large_3,288,39,363
36,question_answering,triton_t2_large_4,310,42,388
37,question_answering,triton_t2_large_5,350,39,426
38,question_answering,triton_t2_large_2,350,41,427
39,question_answering,triton_t2_large_11,372,37,446
40,question_answering,triton_t2_large_12,381,41,458
41,question_answering,triton_t2_large_15,394,41,470
42,question_answering,triton_t2_large_16,404,39,479
44,question_answering,triton_t2_large_14,413,36,485
45,question_answering,triton_t2_large_10,416,36,488
43,question_answering,triton_t2_large_13,413,41,490
46,question_answering,triton_t2_large_7,424,42,502
47,question_answering,triton_t2_large_6,438,31,504
48,question_answering,triton_t2_large_8,441,39,515
49,question_answering,triton_t2_large_1,444,35,516
50,question_answering,triton_t2_large_3,464,38,538
51,question_answering,triton_t2_large_4,500,35,572
52,question_answering,triton_t2_large_5,522,32,590
53,question_answering,triton_t2_large_2,527,40,604
54,question_answering,triton_t2_large_11,536,33,605
55,question_answering,triton_t2_large_12,540,36,613
57,question_answering,triton_t2_large_16,546,31,614
59,question_answering,triton_t2_large_14,549,31,617
58,question_answering,triton_t2_large_13,549,32,618
56,question_answering,triton_t2_large_15,544,41,621
60,question_answering,triton_t2_large_10,556,38,631
61,question_answering,triton_t2_large_7,561,39,637
62,question_answering,triton_t2_large_6,570,36,643
63,question_answering,triton_t2_large_8,580,31,648
64,question_answering,triton_t2_large_1,582,38,657
65,question_answering,triton_t2_large_3,609,36,682
66,question_answering,triton_t2_large_4,638,35,710
67,question_answering,triton_t2_large_5,647,32,716
69,question_answering,triton_t2_large_11,657,33,726
68,question_answering,triton_t2_large_2,652,40,728
72,question_answering,triton_t2_large_16,665,32,734
71,question_answering,triton_t2_large_15,662,38,737
70,question_answering,triton_t2_large_12,659,43,739
73,question_answering,triton_t2_large_13,667,36,740
74,question_answering,triton_t2_large_14,701,36,773
75,question_answering,triton_t2_large_10,732,31,800
76,question_answering,triton_t2_large_7,741,39,817
78,question_answering,triton_t2_large_8,759,33,829
77,question_answering,triton_t2_large_6,755,39,832
79,question_answering,triton_t2_large_1,760,37,834
80,question_answering,triton_t2_large_3,766,39,842
82,question_answering,triton_t2_large_5,774,35,846
81,question_answering,triton_t2_large_4,773,40,850
83,question_answering,triton_t2_large_2,781,39,858
84,question_answering,triton_t2_large_11,830,38,906
86,question_answering,triton_t2_large_15,839,35,911
85,question_answering,triton_t2_large_12,835,43,915
87,question_answering,triton_t2_large_16,855,32,924
88,question_answering,triton_t2_large_13,869,33,939
89,question_answering,triton_t2_large_14,873,39,950
90,question_answering,triton_t2_large_10,883,38,959
91,question_answering,triton_t2_large_7,891,35,963
92,question_answering,triton_t2_large_6,895,35,967
93,question_answering,triton_t2_large_8,896,37,970
94,question_answering,triton_t2_large_1,900,33,971
95,question_answering,triton_t2_large_3,906,40,983
96,question_answering,triton_t2_large_4,916,36,989
97,question_answering,triton_t2_large_5,919,39,995
99,question_answering,triton_t2_large_11,932,33,1002
98,question_answering,triton_t2_large_2,930,40,1007
100,question_answering,triton_t2_large_12,943,36,1017
101,question_answering,triton_t2_large_15,958,41,1037
102,question_answering,triton_t2_large_16,973,36,1046
104,question_answering,triton_t2_large_14,986,32,1055
103,question_answering,triton_t2_large_13,982,39,1058
105,question_answering,triton_t2_large_10,998,33,1068
107,question_answering,triton_t2_large_6,1027,31,1095
106,question_answering,triton_t2_large_7,1017,42,1097
108,question_answering,triton_t2_large_8,1068,32,1138
112,question_answering,triton_t2_large_5,1109,32,1179
109,question_answering,triton_t2_large_1,1105,39,1182
110,question_answering,triton_t2_large_3,1107,38,1183
111,question_answering,triton_t2_large_4,1107,42,1188
113,question_answering,triton_t2_large_2,1135,38,1211
114,question_answering,triton_t2_large_11,1165,38,1241
115,question_answering,triton_t2_large_12,1168,36,1242
116,question_answering,triton_t2_large_15,1172,35,1245
118,question_answering,triton_t2_large_13,1183,33,1255
