task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
2,question_answering,triton_t2_large_6,11,33,94
3,question_answering,triton_t2_large_8,17,35,96
1,question_answering,triton_t2_large_7,8,38,99
4,question_answering,triton_t2_large_1,35,34,100
5,question_answering,triton_t2_large_3,35,41,107
6,question_answering,triton_t2_large_4,37,45,113
7,question_answering,triton_t2_large_5,48,34,113
8,question_answering,triton_t2_large_2,65,42,137
9,question_answering,triton_t2_large_11,67,42,141
10,question_answering,triton_t2_large_12,75,45,151
12,question_answering,triton_t2_large_16,100,35,166
13,question_answering,triton_t2_large_13,102,35,168
14,question_answering,triton_t2_large_14,103,34,168
11,question_answering,triton_t2_large_15,97,45,173
15,question_answering,triton_t2_large_10,105,41,177
16,question_answering,triton_t2_large_7,144,42,218
17,question_answering,triton_t2_large_6,161,35,227
18,question_answering,triton_t2_large_8,162,38,231
19,question_answering,triton_t2_large_1,179,41,250
20,question_answering,triton_t2_large_3,183,37,251
21,question_answering,triton_t2_large_4,188,40,259
22,question_answering,triton_t2_large_5,216,40,287
23,question_answering,triton_t2_large_2,233,41,305
24,question_answering,triton_t2_large_11,238,38,307
25,question_answering,triton_t2_large_12,239,41,311
26,question_answering,triton_t2_large_15,244,40,315
27,question_answering,triton_t2_large_16,244,41,316
28,question_answering,triton_t2_large_13,247,39,318
30,question_answering,triton_t2_large_10,263,37,331
29,question_answering,triton_t2_large_14,263,40,334
31,question_answering,triton_t2_large_7,272,42,346
33,question_answering,triton_t2_large_8,283,36,350
32,question_answering,triton_t2_large_6,282,39,352
34,question_answering,triton_t2_large_1,287,38,357
35,question_answering,triton_t2_large_3,288,39,358
36,question_answering,triton_t2_large_4,310,43,384
37,question_answering,triton_t2_large_5,350,38,419
38,question_answering,triton_t2_large_2,350,39,421
39,question_answering,triton_t2_large_11,372,37,441
40,question_answering,triton_t2_large_12,381,44,456
41,question_answering,triton_t2_large_15,394,42,467
42,question_answering,triton_t2_large_16,404,39,475
44,question_answering,triton_t2_large_14,413,36,481
43,question_answering,triton_t2_large_13,413,38,483
45,question_answering,triton_t2_large_10,416,36,483
46,question_answering,triton_t2_large_7,424,42,498
47,question_answering,triton_t2_large_6,438,39,509
48,question_answering,triton_t2_large_8,441,39,512
49,question_answering,triton_t2_large_1,444,40,515
50,question_answering,triton_t2_large_3,464,32,528
51,question_answering,triton_t2_large_4,500,36,568
52,question_answering,triton_t2_large_5,522,35,590
53,question_answering,triton_t2_large_2,527,38,597
54,question_answering,triton_t2_large_11,536,33,601
55,question_answering,triton_t2_large_12,540,36,608
57,question_answering,triton_t2_large_16,546,32,610
58,question_answering,triton_t2_large_13,549,33,615
56,question_answering,triton_t2_large_15,544,42,618
59,question_answering,triton_t2_large_14,549,36,618
60,question_answering,triton_t2_large_10,556,32,621
61,question_answering,triton_t2_large_7,561,40,633
62,question_answering,triton_t2_large_6,570,32,634
63,question_answering,triton_t2_large_8,580,39,652
64,question_answering,triton_t2_large_1,582,39,654
65,question_answering,triton_t2_large_3,609,37,678
66,question_answering,triton_t2_large_4,638,40,711
67,question_answering,triton_t2_large_5,647,33,712
68,question_answering,triton_t2_large_2,652,41,726
69,question_answering,triton_t2_large_11,657,40,730
73,question_answering,triton_t2_large_13,667,32,731
71,question_answering,triton_t2_large_15,662,39,733
70,question_answering,triton_t2_large_12,659,43,735
72,question_answering,triton_t2_large_16,665,39,737
74,question_answering,triton_t2_large_14,701,41,774
75,question_answering,triton_t2_large_10,732,38,803
76,question_answering,triton_t2_large_7,741,35,809
77,question_answering,triton_t2_large_6,755,31,820
79,question_answering,triton_t2_large_1,760,33,825
78,question_answering,triton_t2_large_8,759,39,831
80,question_answering,triton_t2_large_3,766,32,832
82,question_answering,triton_t2_large_5,774,38,844
81,question_answering,triton_t2_large_4,773,42,847
83,question_answering,triton_t2_large_2,781,40,854
84,question_answering,triton_t2_large_11,830,33,895
85,question_answering,triton_t2_large_12,835,36,905
86,question_answering,triton_t2_large_15,839,35,907
87,question_answering,triton_t2_large_16,855,37,925
88,question_answering,triton_t2_large_13,869,32,934
89,question_answering,triton_t2_large_14,873,31,937
90,question_answering,triton_t2_large_10,883,39,957
91,question_answering,triton_t2_large_7,891,38,962
92,question_answering,triton_t2_large_6,895,37,965
93,question_answering,triton_t2_large_8,896,38,967
94,question_answering,triton_t2_large_1,900,40,974
95,question_answering,triton_t2_large_3,906,39,979
96,question_answering,triton_t2_large_4,916,35,986
97,question_answering,triton_t2_large_5,919,37,990
98,question_answering,triton_t2_large_2,930,36,1000
99,question_answering,triton_t2_large_11,932,39,1004
100,question_answering,triton_t2_large_12,943,44,1021
101,question_answering,triton_t2_large_15,958,34,1025
102,question_answering,triton_t2_large_16,973,32,1039
103,question_answering,triton_t2_large_13,982,32,1047
104,question_answering,triton_t2_large_14,986,38,1058
105,question_answering,triton_t2_large_10,998,32,1064
107,question_answering,triton_t2_large_6,1027,31,1091
106,question_answering,triton_t2_large_7,1017,43,1093
108,question_answering,triton_t2_large_8,1068,37,1138
109,question_answering,triton_t2_large_1,1105,32,1171
110,question_answering,triton_t2_large_3,1107,32,1173
112,question_answering,triton_t2_large_5,1109,39,1182
111,question_answering,triton_t2_large_4,1107,43,1184
113,question_answering,triton_t2_large_2,1135,36,1205
114,question_answering,triton_t2_large_11,1165,33,1232
115,question_answering,triton_t2_large_12,1168,37,1239
116,question_answering,triton_t2_large_15,1172,42,1247
117,question_answering,triton_t2_large_16,1180,36,1251
118,question_answering,triton_t2_large_13,1183,37,1254
119,question_answering,triton_t2_large_14,1190,39,1263
120,question_answering,triton_t2_large_10,1201,36,1271
121,question_answering,triton_t2_large_7,1208,39,1281
122,question_answering,triton_t2_large_6,1221,31,1285
124,question_answering,triton_t2_large_1,1228,33,1296
123,question_answering,triton_t2_large_8,1228,37,1299
125,question_answering,triton_t2_large_3,1233,35,1302
126,question_answering,triton_t2_large_4,1240,35,1310
127,question_answering,triton_t2_large_5,1245,34,1313
128,question_answering,triton_t2_large_2,1250,36,1321
129,question_answering,triton_t2_large_11,1257,39,1331
130,question_answering,triton_t2_large_12,1263,36,1333
132,question_answering,triton_t2_large_16,1267,31,1333
131,question_answering,triton_t2_large_15,1264,35,1334
133,question_answering,triton_t2_large_13,1295,32,1362
135,question_answering,triton_t2_large_10,1296,37,1368
134,question_answering,triton_t2_large_14,1296,39,1369
136,question_answering,triton_t2_large_7,1299,40,1373
137,question_answering,triton_t2_large_6,1308,37,1380
138,question_answering,triton_t2_large_8,1355,37,1427
139,question_answering,triton_t2_large_1,1404,39,1478
140,question_answering,triton_t2_large_3,1454,37,1526
141,question_answering,triton_t2_large_4,1455,42,1532
142,question_answering,triton_t2_large_5,1466,33,1534
144,question_answering,triton_t2_large_11,1476,33,1544
143,question_answering,triton_t2_large_2,1474,36,1545
145,question_answering,triton_t2_large_12,1504,36,1575
146,question_answering,triton_t2_large_15,1507,39,1581
147,question_answering,triton_t2_large_16,1575,36,1646
149,question_answering,triton_t2_large_14,1586,36,1657
148,question_answering,triton_t2_large_13,1584,39,1658
150,question_answering,triton_t2_large_10,1591,39,1665
151,question_answering,triton_t2_large_7,1593,42,1670
152,question_answering,triton_t2_large_6,1598,39,1672
153,question_answering,triton_t2_large_8,1607,32,1674
154,question_answering,triton_t2_large_1,1620,37,1693
155,question_answering,triton_t2_large_3,1627,36,1699
156,question_answering,triton_t2_large_4,1630,35,1700
157,question_answering,triton_t2_large_5,1639,38,1712
158,question_answering,triton_t2_large_2,1645,36,1716
159,question_answering,triton_t2_large_11,1649,37,1721
160,question_answering,triton_t2_large_12,1653,36,1725
162,question_answering,triton_t2_large_16,1662,33,1730
161,question_answering,triton_t2_large_15,1656,42,1733
163,question_answering,triton_t2_large_13,1668,32,1736
164,question_answering,triton_t2_large_14,1691,36,1762
165,question_answering,triton_t2_large_10,1704,36,1776
167,question_answering,triton_t2_large_6,1724,35,1795
168,question_answering,triton_t2_large_8,1728,31,1795
166,question_answering,triton_t2_large_7,1719,43,1797
