task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
3,object_detection,triton_g4dn_xlarge_3,0,26,31
4,object_detection,triton_g4dn_xlarge_4,0,27,32
5,object_detection,triton_g4dn_xlarge_1,0,29,34
1,object_detection,triton_t2_large_7,0,40,44
2,object_detection,triton_t2_large_6,0,49,54
8,object_detection,triton_g4dn_xlarge_1,0,18,55
7,object_detection,triton_g4dn_xlarge_4,0,19,56
6,object_detection,triton_g4dn_xlarge_3,0,20,57
12,object_detection,triton_g4dn_xlarge_4,0,20,79
13,object_detection,triton_g4dn_xlarge_1,0,21,80
11,object_detection,triton_g4dn_xlarge_3,0,22,81
9,object_detection,triton_t2_large_7,0,35,83
10,object_detection,triton_t2_large_6,0,34,93
15,object_detection,triton_g4dn_xlarge_1,0,15,95
14,object_detection,triton_g4dn_xlarge_4,0,17,97
20,object_detection,triton_g4dn_xlarge_3,0,22,104
118,object_detection,triton_g4dn_xlarge_1,0,26,122
214,object_detection,triton_g4dn_xlarge_4,0,29,127
36,object_detection,triton_g4dn_xlarge_3,0,22,127
48,object_detection,triton_t2_large_7,0,47,130
16,object_detection,triton_g4dn_xlarge_1,0,15,138
26,object_detection,triton_t2_large_6,0,48,141
49,object_detection,triton_g4dn_xlarge_3,0,21,147
50,object_detection,triton_g4dn_xlarge_4,0,24,151
68,object_detection,triton_g4dn_xlarge_1,0,19,158
215,object_detection,triton_t2_large_7,0,41,171
102,object_detection,triton_g4dn_xlarge_4,0,23,174
27,object_detection,triton_g4dn_xlarge_3,0,25,174
28,object_detection,triton_g4dn_xlarge_1,0,17,176
207,object_detection,triton_t2_large_6,0,45,186
147,object_detection,triton_g4dn_xlarge_3,0,23,197
148,object_detection,triton_g4dn_xlarge_4,0,25,199
17,object_detection,triton_g4dn_xlarge_1,0,24,200
82,object_detection,triton_t2_large_7,0,36,207
239,object_detection,triton_g4dn_xlarge_3,0,12,209
238,object_detection,triton_t2_large_6,0,35,222
30,object_detection,triton_g4dn_xlarge_1,0,18,222
29,object_detection,triton_g4dn_xlarge_4,0,19,223
31,object_detection,triton_g4dn_xlarge_3,0,17,232
240,object_detection,triton_t2_large_7,0,36,245
33,object_detection,triton_g4dn_xlarge_1,0,20,246
32,object_detection,triton_g4dn_xlarge_4,0,25,251
35,object_detection,triton_g4dn_xlarge_3,0,16,253
37,object_detection,triton_g4dn_xlarge_1,0,18,266
34,object_detection,triton_t2_large_6,0,41,267
168,object_detection,triton_g4dn_xlarge_4,0,30,281
39,object_detection,triton_g4dn_xlarge_3,0,27,287
38,object_detection,triton_t2_large_7,0,39,287
42,object_detection,triton_g4dn_xlarge_4,0,16,297
40,object_detection,triton_g4dn_xlarge_1,0,27,297
44,object_detection,triton_g4dn_xlarge_3,0,15,307
41,object_detection,triton_t2_large_6,0,46,316
43,object_detection,triton_t2_large_7,0,29,321
45,object_detection,triton_g4dn_xlarge_4,0,20,323
219,object_detection,triton_g4dn_xlarge_3,0,22,329
46,object_detection,triton_g4dn_xlarge_1,0,25,329
47,object_detection,triton_g4dn_xlarge_4,0,20,346
125,object_detection,triton_t2_large_6,0,30,347
117,object_detection,triton_g4dn_xlarge_3,0,22,350
119,object_detection,triton_g4dn_xlarge_1,0,24,353
51,object_detection,triton_t2_large_7,0,41,366
53,object_detection,triton_g4dn_xlarge_4,0,20,366
126,object_detection,triton_g4dn_xlarge_3,0,21,373
156,object_detection,triton_g4dn_xlarge_1,0,21,375
52,object_detection,triton_t2_large_6,0,34,380
55,object_detection,triton_g4dn_xlarge_4,0,18,388
127,object_detection,triton_g4dn_xlarge_3,0,23,397
54,object_detection,triton_t2_large_7,0,30,397
157,object_detection,triton_g4dn_xlarge_1,0,25,400
57,object_detection,triton_g4dn_xlarge_4,0,18,411
56,object_detection,triton_t2_large_6,0,33,415
159,object_detection,triton_g4dn_xlarge_3,0,20,419
58,object_detection,triton_g4dn_xlarge_1,0,20,423
158,object_detection,triton_t2_large_7,0,37,435
59,object_detection,triton_g4dn_xlarge_4,0,21,435
160,object_detection,triton_g4dn_xlarge_3,0,22,442
60,object_detection,triton_g4dn_xlarge_1,0,20,445
95,object_detection,triton_t2_large_6,0,44,459
181,object_detection,triton_g4dn_xlarge_3,0,21,463
62,object_detection,triton_g4dn_xlarge_4,0,29,466
63,object_detection,triton_g4dn_xlarge_1,0,20,467
61,object_detection,triton_t2_large_7,0,44,481
192,object_detection,triton_g4dn_xlarge_3,0,18,482
64,object_detection,triton_g4dn_xlarge_4,0,22,491
141,object_detection,triton_t2_large_6,0,33,493
65,object_detection,triton_g4dn_xlarge_1,0,24,493
161,object_detection,triton_g4dn_xlarge_3,0,21,504
162,object_detection,triton_g4dn_xlarge_1,0,20,514
149,object_detection,triton_t2_large_7,0,34,515
91,object_detection,triton_g4dn_xlarge_4,0,28,519
164,object_detection,triton_g4dn_xlarge_3,0,16,521
165,object_detection,triton_g4dn_xlarge_1,0,19,535
66,object_detection,triton_g4dn_xlarge_3,0,23,545
193,object_detection,triton_g4dn_xlarge_4,0,38,556
134,object_detection,triton_g4dn_xlarge_1,0,29,564
99,object_detection,triton_g4dn_xlarge_3,0,21,566
166,object_detection,triton_t2_large_7,0,49,566
163,object_detection,triton_t2_large_6,0,82,576
109,object_detection,triton_g4dn_xlarge_4,0,32,589
67,object_detection,triton_g4dn_xlarge_1,0,26,590
83,object_detection,triton_g4dn_xlarge_3,0,24,591
110,object_detection,triton_g4dn_xlarge_4,0,13,602
81,object_detection,triton_t2_large_7,0,41,608
167,object_detection,triton_g4dn_xlarge_1,0,16,608
169,object_detection,triton_g4dn_xlarge_3,0,16,608
84,object_detection,triton_t2_large_6,0,39,615
170,object_detection,triton_g4dn_xlarge_4,0,15,618
72,object_detection,triton_g4dn_xlarge_3,0,21,630
70,object_detection,triton_g4dn_xlarge_1,0,21,630
73,object_detection,triton_g4dn_xlarge_4,0,23,643
71,object_detection,triton_t2_large_7,0,38,648
75,object_detection,triton_g4dn_xlarge_3,0,23,653
74,object_detection,triton_g4dn_xlarge_1,0,23,653
111,object_detection,triton_g4dn_xlarge_4,0,17,660
194,object_detection,triton_t2_large_6,0,45,663
78,object_detection,triton_g4dn_xlarge_3,0,20,673
79,object_detection,triton_g4dn_xlarge_1,0,24,677
196,object_detection,triton_g4dn_xlarge_4,0,26,688
77,object_detection,triton_g4dn_xlarge_3,0,20,694
