task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
2,speech_recognition,triton_t2_large_6,11,585,646
5,speech_recognition,triton_t2_large_3,35,587,655
1,speech_recognition,triton_t2_large_7,8,597,657
4,speech_recognition,triton_t2_large_1,35,590,657
3,speech_recognition,triton_t2_large_8,17,599,660
7,speech_recognition,triton_t2_large_5,48,588,668
8,speech_recognition,triton_t2_large_2,65,580,677
6,speech_recognition,triton_t2_large_4,37,612,681
9,speech_recognition,triton_t2_large_11,67,582,681
14,speech_recognition,triton_t2_large_14,103,567,702
10,speech_recognition,triton_t2_large_12,75,601,708
12,speech_recognition,triton_t2_large_16,100,586,719
15,speech_recognition,triton_t2_large_10,105,585,722
13,speech_recognition,triton_t2_large_13,102,591,725
11,speech_recognition,triton_t2_large_15,97,601,730
27,speech_recognition,triton_t2_large_6,244,581,1228
33,speech_recognition,triton_t2_large_1,283,573,1231
29,speech_recognition,triton_t2_large_3,263,576,1231
21,speech_recognition,triton_t2_large_2,188,571,1248
28,speech_recognition,triton_t2_large_5,247,580,1248
23,speech_recognition,triton_t2_large_7,233,590,1249
47,speech_recognition,triton_t2_large_8,438,595,1257
70,speech_recognition,triton_t2_large_14,659,567,1269
18,speech_recognition,triton_t2_large_11,162,587,1269
35,speech_recognition,triton_t2_large_4,288,591,1272
37,speech_recognition,triton_t2_large_16,350,578,1296
65,speech_recognition,triton_t2_large_10,609,584,1306
69,speech_recognition,triton_t2_large_12,657,608,1316
17,speech_recognition,triton_t2_large_13,161,591,1317
55,speech_recognition,triton_t2_large_15,540,600,1330
118,speech_recognition,triton_t2_large_1,1183,587,1819
25,speech_recognition,triton_t2_large_6,239,591,1819
75,speech_recognition,triton_t2_large_3,732,586,1819
105,speech_recognition,triton_t2_large_2,998,591,1839
83,speech_recognition,triton_t2_large_5,781,591,1840
56,speech_recognition,triton_t2_large_14,544,575,1845
116,speech_recognition,triton_t2_large_7,1172,602,1851
85,speech_recognition,triton_t2_large_8,835,599,1856
106,speech_recognition,triton_t2_large_11,1017,592,1861
50,speech_recognition,triton_t2_large_4,464,602,1876
48,speech_recognition,triton_t2_large_10,441,580,1886
66,speech_recognition,triton_t2_large_16,638,589,1886
126,speech_recognition,triton_t2_large_13,1240,588,1905
101,speech_recognition,triton_t2_large_12,958,610,1927
52,speech_recognition,triton_t2_large_15,522,607,1937
110,speech_recognition,triton_t2_large_6,1107,585,2404
121,speech_recognition,triton_t2_large_1,1208,584,2404
150,speech_recognition,triton_t2_large_3,1591,591,2411
132,speech_recognition,triton_t2_large_2,1267,590,2430
159,speech_recognition,triton_t2_large_14,1649,584,2430
97,speech_recognition,triton_t2_large_5,919,590,2430
119,speech_recognition,triton_t2_large_7,1190,604,2455
22,speech_recognition,triton_t2_large_8,216,599,2456
103,speech_recognition,triton_t2_large_11,982,594,2456
73,speech_recognition,triton_t2_large_16,667,583,2469
82,speech_recognition,triton_t2_large_10,774,589,2475
59,speech_recognition,triton_t2_large_4,549,606,2482
166,speech_recognition,triton_t2_large_13,1719,595,2500
24,speech_recognition,triton_t2_large_12,238,608,2535
169,speech_recognition,triton_t2_large_15,1739,610,2547
113,speech_recognition,triton_t2_large_1,1135,595,2999
180,speech_recognition,triton_t2_large_3,1862,588,3000
185,speech_recognition,triton_t2_large_6,1905,595,3000
182,speech_recognition,triton_t2_large_5,1894,587,3017
114,speech_recognition,triton_t2_large_14,1165,586,3017
30,speech_recognition,triton_t2_large_2,263,595,3025
99,speech_recognition,triton_t2_large_7,932,609,3064
71,speech_recognition,triton_t2_large_11,662,608,3064
208,speech_recognition,triton_t2_large_16,2203,595,3064
143,speech_recognition,triton_t2_large_10,1474,589,3065
215,speech_recognition,triton_t2_large_8,2276,617,3073
146,speech_recognition,triton_t2_large_4,1507,608,3090
199,speech_recognition,triton_t2_large_13,2094,590,3091
95,speech_recognition,triton_t2_large_12,906,615,3150
168,speech_recognition,triton_t2_large_15,1728,619,3166
92,speech_recognition,triton_t2_large_14,895,582,3600
276,speech_recognition,triton_t2_large_3,2930,599,3600
128,speech_recognition,triton_t2_large_1,1250,599,3600
62,speech_recognition,triton_t2_large_6,570,600,3600
248,speech_recognition,triton_t2_large_5,2598,593,3610
162,speech_recognition,triton_t2_large_2,1662,595,3622
107,speech_recognition,triton_t2_large_11,1027,605,3670
68,speech_recognition,triton_t2_large_10,652,604,3670
271,speech_recognition,triton_t2_large_7,2874,604,3670
72,speech_recognition,triton_t2_large_16,665,605,3670
219,speech_recognition,triton_t2_large_8,2322,617,3692
102,speech_recognition,triton_t2_large_13,973,601,3692
281,speech_recognition,triton_t2_large_4,3003,611,3702
158,speech_recognition,triton_t2_large_15,1645,612,3778
78,speech_recognition,triton_t2_large_12,759,628,3778
343,speech_recognition,triton_t2_large_14,3503,606,4206
319,speech_recognition,triton_t2_large_6,3302,606,4207
