task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
2,speech_recognition,triton_t2_large_6,11,575,636
5,speech_recognition,triton_t2_large_3,35,581,648
7,speech_recognition,triton_t2_large_5,48,576,657
4,speech_recognition,triton_t2_large_1,35,591,658
1,speech_recognition,triton_t2_large_7,8,605,666
3,speech_recognition,triton_t2_large_8,17,604,666
6,speech_recognition,triton_t2_large_4,37,596,666
8,speech_recognition,triton_t2_large_2,65,578,675
9,speech_recognition,triton_t2_large_11,67,583,683
12,speech_recognition,triton_t2_large_16,100,577,709
14,speech_recognition,triton_t2_large_14,103,578,713
15,speech_recognition,triton_t2_large_10,105,581,718
10,speech_recognition,triton_t2_large_12,75,611,719
13,speech_recognition,triton_t2_large_13,102,585,719
11,speech_recognition,triton_t2_large_15,97,601,731
51,speech_recognition,triton_t2_large_6,500,566,1203
55,speech_recognition,triton_t2_large_3,540,578,1226
32,speech_recognition,triton_t2_large_5,282,579,1237
45,speech_recognition,triton_t2_large_1,416,590,1248
47,speech_recognition,triton_t2_large_2,438,581,1256
34,speech_recognition,triton_t2_large_4,287,598,1264
49,speech_recognition,triton_t2_large_7,444,598,1265
58,speech_recognition,triton_t2_large_8,549,602,1268
62,speech_recognition,triton_t2_large_11,570,586,1269
71,speech_recognition,triton_t2_large_16,662,571,1279
40,speech_recognition,triton_t2_large_14,381,580,1294
69,speech_recognition,triton_t2_large_10,657,575,1294
73,speech_recognition,triton_t2_large_13,667,583,1302
48,speech_recognition,triton_t2_large_12,441,605,1325
35,speech_recognition,triton_t2_large_15,288,600,1332
26,speech_recognition,triton_t2_large_6,244,578,1781
39,speech_recognition,triton_t2_large_3,372,577,1804
38,speech_recognition,triton_t2_large_5,350,586,1823
115,speech_recognition,triton_t2_large_2,1168,587,1843
107,speech_recognition,triton_t2_large_1,1027,595,1843
54,speech_recognition,triton_t2_large_16,536,586,1865
50,speech_recognition,triton_t2_large_11,464,595,1865
77,speech_recognition,triton_t2_large_4,755,600,1865
21,speech_recognition,triton_t2_large_7,188,600,1865
30,speech_recognition,triton_t2_large_8,263,601,1872
24,speech_recognition,triton_t2_large_10,238,586,1880
23,speech_recognition,triton_t2_large_14,233,587,1881
