task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,question_answering,triton_g4dn_xlarge_3,8,6,144
2,question_answering,triton_g4dn_xlarge_4,11,7,145
3,question_answering,triton_g4dn_xlarge_1,17,7,145
4,question_answering,triton_g4dn_xlarge_2,35,6,148
5,question_answering,triton_g4dn_xlarge_3,35,4,149
6,question_answering,triton_g4dn_xlarge_4,37,4,150
7,question_answering,triton_g4dn_xlarge_1,48,4,159
8,question_answering,triton_g4dn_xlarge_2,65,4,177
9,question_answering,triton_g4dn_xlarge_3,67,3,177
10,question_answering,triton_g4dn_xlarge_4,75,4,186
11,question_answering,triton_g4dn_xlarge_1,97,4,210
12,question_answering,triton_g4dn_xlarge_2,100,4,211
13,question_answering,triton_g4dn_xlarge_3,102,4,214
14,question_answering,triton_g4dn_xlarge_4,103,4,214
15,question_answering,triton_g4dn_xlarge_1,105,4,216
16,question_answering,triton_g4dn_xlarge_2,144,4,255
17,question_answering,triton_g4dn_xlarge_3,161,4,274
18,question_answering,triton_g4dn_xlarge_4,162,4,274
19,question_answering,triton_g4dn_xlarge_1,179,4,290
20,question_answering,triton_g4dn_xlarge_2,183,4,294
21,question_answering,triton_g4dn_xlarge_3,188,4,299
22,question_answering,triton_g4dn_xlarge_4,216,4,327
23,question_answering,triton_g4dn_xlarge_1,233,4,345
24,question_answering,triton_g4dn_xlarge_2,238,4,349
25,question_answering,triton_g4dn_xlarge_3,239,4,350
26,question_answering,triton_g4dn_xlarge_4,244,4,356
27,question_answering,triton_g4dn_xlarge_1,244,4,356
28,question_answering,triton_g4dn_xlarge_2,247,4,359
29,question_answering,triton_g4dn_xlarge_3,263,4,375
30,question_answering,triton_g4dn_xlarge_4,263,4,375
31,question_answering,triton_g4dn_xlarge_1,272,4,384
32,question_answering,triton_g4dn_xlarge_2,282,4,394
33,question_answering,triton_g4dn_xlarge_3,283,4,394
34,question_answering,triton_g4dn_xlarge_4,287,3,398
35,question_answering,triton_g4dn_xlarge_1,288,4,400
36,question_answering,triton_g4dn_xlarge_2,310,4,423
37,question_answering,triton_g4dn_xlarge_3,350,4,462
38,question_answering,triton_g4dn_xlarge_4,350,4,463
39,question_answering,triton_g4dn_xlarge_1,372,4,484
40,question_answering,triton_g4dn_xlarge_2,381,4,493
41,question_answering,triton_g4dn_xlarge_3,394,4,507
42,question_answering,triton_g4dn_xlarge_4,404,4,516
43,question_answering,triton_g4dn_xlarge_1,413,4,526
44,question_answering,triton_g4dn_xlarge_2,413,4,526
45,question_answering,triton_g4dn_xlarge_3,416,4,528
46,question_answering,triton_g4dn_xlarge_4,424,4,536
47,question_answering,triton_g4dn_xlarge_1,438,4,550
48,question_answering,triton_g4dn_xlarge_2,441,4,553
49,question_answering,triton_g4dn_xlarge_3,444,4,557
50,question_answering,triton_g4dn_xlarge_4,464,4,576
