task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
3,object_detection,triton_t2_large_8,17,40,101
1,object_detection,triton_t2_large_7,8,42,102
2,object_detection,triton_t2_large_6,11,44,105
6,object_detection,triton_t2_large_4,37,59,127
4,object_detection,triton_t2_large_1,35,73,139
5,object_detection,triton_t2_large_3,35,84,150
7,object_detection,triton_t2_large_5,48,73,152
9,object_detection,triton_t2_large_11,67,56,154
8,object_detection,triton_t2_large_2,65,59,155
10,object_detection,triton_t2_large_12,75,51,157
14,object_detection,triton_t2_large_14,103,57,191
15,object_detection,triton_t2_large_10,105,56,192
13,object_detection,triton_t2_large_13,102,64,196
11,object_detection,triton_t2_large_15,97,74,202
12,object_detection,triton_t2_large_16,100,72,204
16,object_detection,triton_t2_large_7,144,30,207
18,object_detection,triton_t2_large_8,162,31,225
17,object_detection,triton_t2_large_6,161,33,226
20,object_detection,triton_t2_large_3,183,35,249
21,object_detection,triton_t2_large_4,188,36,255
19,object_detection,triton_t2_large_1,179,45,255
22,object_detection,triton_t2_large_5,216,44,291
23,object_detection,triton_t2_large_2,233,33,299
24,object_detection,triton_t2_large_11,238,36,306
25,object_detection,triton_t2_large_12,239,35,306
27,object_detection,triton_t2_large_16,244,37,313
26,object_detection,triton_t2_large_15,244,42,317
28,object_detection,triton_t2_large_13,247,39,318
30,object_detection,triton_t2_large_10,263,31,326
29,object_detection,triton_t2_large_14,263,36,330
31,object_detection,triton_t2_large_7,272,33,337
32,object_detection,triton_t2_large_6,282,32,346
33,object_detection,triton_t2_large_8,283,31,346
35,object_detection,triton_t2_large_3,288,36,355
34,object_detection,triton_t2_large_1,287,41,360
36,object_detection,triton_t2_large_4,310,34,376
38,object_detection,triton_t2_large_2,350,31,414
37,object_detection,triton_t2_large_5,350,36,418
39,object_detection,triton_t2_large_11,372,30,434
40,object_detection,triton_t2_large_12,381,29,443
41,object_detection,triton_t2_large_15,394,33,458
42,object_detection,triton_t2_large_16,404,36,472
44,object_detection,triton_t2_large_14,413,31,477
46,object_detection,triton_t2_large_7,424,36,493
45,object_detection,triton_t2_large_10,416,46,494
43,object_detection,triton_t2_large_13,413,50,495
47,object_detection,triton_t2_large_6,438,31,502
48,object_detection,triton_t2_large_8,441,41,515
49,object_detection,triton_t2_large_1,444,42,518
50,object_detection,triton_t2_large_3,464,32,528
51,object_detection,triton_t2_large_4,500,33,565
52,object_detection,triton_t2_large_5,522,38,592
53,object_detection,triton_t2_large_2,527,33,592
55,object_detection,triton_t2_large_12,540,35,608
54,object_detection,triton_t2_large_11,536,42,610
56,object_detection,triton_t2_large_15,544,34,611
59,object_detection,triton_t2_large_14,549,41,623
57,object_detection,triton_t2_large_16,546,45,623
58,object_detection,triton_t2_large_13,549,42,624
62,object_detection,triton_t2_large_6,570,29,632
60,object_detection,triton_t2_large_10,556,44,633
61,object_detection,triton_t2_large_7,561,46,640
63,object_detection,triton_t2_large_8,580,36,649
64,object_detection,triton_t2_large_1,582,39,653
65,object_detection,triton_t2_large_3,609,30,672
66,object_detection,triton_t2_large_4,638,34,705
67,object_detection,triton_t2_large_5,647,34,714
68,object_detection,triton_t2_large_2,652,29,714
70,object_detection,triton_t2_large_12,659,29,721
69,object_detection,triton_t2_large_11,657,34,724
71,object_detection,triton_t2_large_15,662,33,728
72,object_detection,triton_t2_large_16,665,40,738
73,object_detection,triton_t2_large_13,667,42,742
74,object_detection,triton_t2_large_14,701,34,768
76,object_detection,triton_t2_large_7,741,27,801
75,object_detection,triton_t2_large_10,732,37,802
77,object_detection,triton_t2_large_6,755,27,816
78,object_detection,triton_t2_large_8,759,29,822
79,object_detection,triton_t2_large_1,760,29,823
80,object_detection,triton_t2_large_3,766,31,829
81,object_detection,triton_t2_large_4,773,32,838
82,object_detection,triton_t2_large_5,774,31,839
83,object_detection,triton_t2_large_2,781,36,850
84,object_detection,triton_t2_large_11,830,34,899
85,object_detection,triton_t2_large_12,835,31,899
86,object_detection,triton_t2_large_15,839,32,904
87,object_detection,triton_t2_large_16,855,31,919
88,object_detection,triton_t2_large_13,869,34,936
89,object_detection,triton_t2_large_14,873,29,936
92,object_detection,triton_t2_large_6,895,30,958
91,object_detection,triton_t2_large_7,891,35,959
90,object_detection,triton_t2_large_10,883,48,966
93,object_detection,triton_t2_large_8,896,37,966
94,object_detection,triton_t2_large_1,900,37,971
95,object_detection,triton_t2_large_3,906,37,976
97,object_detection,triton_t2_large_5,919,35,987
96,object_detection,triton_t2_large_4,916,38,989
98,object_detection,triton_t2_large_2,930,29,993
99,object_detection,triton_t2_large_11,932,31,997
100,object_detection,triton_t2_large_12,943,32,1009
101,object_detection,triton_t2_large_15,958,32,1024
102,object_detection,triton_t2_large_16,973,29,1036
103,object_detection,triton_t2_large_13,982,31,1047
104,object_detection,triton_t2_large_14,986,28,1048
105,object_detection,triton_t2_large_10,998,31,1063
107,object_detection,triton_t2_large_6,1027,26,1087
106,object_detection,triton_t2_large_7,1017,39,1090
108,object_detection,triton_t2_large_8,1068,34,1136
109,object_detection,triton_t2_large_1,1105,29,1168
110,object_detection,triton_t2_large_3,1107,35,1176
111,object_detection,triton_t2_large_4,1107,36,1178
112,object_detection,triton_t2_large_5,1109,35,1179
113,object_detection,triton_t2_large_2,1135,29,1198
114,object_detection,triton_t2_large_11,1165,30,1229
115,object_detection,triton_t2_large_12,1168,35,1238
116,object_detection,triton_t2_large_15,1172,37,1243
118,object_detection,triton_t2_large_13,1183,29,1246
117,object_detection,triton_t2_large_16,1180,36,1251
119,object_detection,triton_t2_large_14,1190,32,1256
120,object_detection,triton_t2_large_10,1201,27,1263
121,object_detection,triton_t2_large_7,1208,35,1278
122,object_detection,triton_t2_large_6,1221,34,1289
123,object_detection,triton_t2_large_8,1228,34,1296
124,object_detection,triton_t2_large_1,1228,37,1301
125,object_detection,triton_t2_large_3,1233,36,1304
127,object_detection,triton_t2_large_5,1245,28,1307
126,object_detection,triton_t2_large_4,1240,34,1309
128,object_detection,triton_t2_large_2,1250,33,1317
129,object_detection,triton_t2_large_11,1257,28,1320
131,object_detection,triton_t2_large_15,1264,34,1333
132,object_detection,triton_t2_large_16,1267,31,1333
130,object_detection,triton_t2_large_12,1263,41,1339
133,object_detection,triton_t2_large_13,1295,35,1365
136,object_detection,triton_t2_large_7,1299,32,1367
134,object_detection,triton_t2_large_14,1296,37,1370
135,object_detection,triton_t2_large_10,1296,41,1373
137,object_detection,triton_t2_large_6,1308,33,1377
138,object_detection,triton_t2_large_8,1355,27,1418
139,object_detection,triton_t2_large_1,1404,28,1467
141,object_detection,triton_t2_large_4,1455,30,1520
140,object_detection,triton_t2_large_3,1454,35,1524
142,object_detection,triton_t2_large_5,1466,34,1535
144,object_detection,triton_t2_large_11,1476,30,1541
143,object_detection,triton_t2_large_2,1474,36,1545
145,object_detection,triton_t2_large_12,1504,27,1567
146,object_detection,triton_t2_large_15,1507,34,1576
147,object_detection,triton_t2_large_16,1575,35,1646
149,object_detection,triton_t2_large_14,1586,27,1648
148,object_detection,triton_t2_large_13,1584,36,1655
150,object_detection,triton_t2_large_10,1591,29,1656
152,object_detection,triton_t2_large_6,1598,28,1661
151,object_detection,triton_t2_large_7,1593,35,1664
153,object_detection,triton_t2_large_8,1607,34,1676
154,object_detection,triton_t2_large_1,1620,29,1684
156,object_detection,triton_t2_large_4,1630,29,1694
155,object_detection,triton_t2_large_3,1627,34,1696
157,object_detection,triton_t2_large_5,1639,33,1708
158,object_detection,triton_t2_large_2,1645,33,1714
159,object_detection,triton_t2_large_11,1649,33,1718
160,object_detection,triton_t2_large_12,1653,36,1725
161,object_detection,triton_t2_large_15,1656,34,1726
162,object_detection,triton_t2_large_16,1662,34,1732
163,object_detection,triton_t2_large_13,1668,35,1738
164,object_detection,triton_t2_large_14,1691,27,1754
165,object_detection,triton_t2_large_10,1704,27,1767
168,object_detection,triton_t2_large_8,1728,28,1792
166,object_detection,triton_t2_large_7,1719,41,1796
167,object_detection,triton_t2_large_6,1724,38,1798
169,object_detection,triton_t2_large_1,1739,32,1807
170,object_detection,triton_t2_large_3,1751,30,1817
172,object_detection,triton_t2_large_5,1754,29,1819
171,object_detection,triton_t2_large_4,1752,41,1829
173,object_detection,triton_t2_large_2,1760,36,1832
174,object_detection,triton_t2_large_11,1761,50,1848
175,object_detection,triton_t2_large_12,1794,28,1859
176,object_detection,triton_t2_large_15,1812,26,1874
177,object_detection,triton_t2_large_16,1820,29,1885
178,object_detection,triton_t2_large_13,1822,29,1887
179,object_detection,triton_t2_large_14,1823,32,1891
180,object_detection,triton_t2_large_10,1862,33,1932
181,object_detection,triton_t2_large_7,1874,34,1944
182,object_detection,triton_t2_large_6,1894,30,1960
183,object_detection,triton_t2_large_8,1899,32,1967
184,object_detection,triton_t2_large_1,1902,31,1970
185,object_detection,triton_t2_large_3,1905,39,1980
186,object_detection,triton_t2_large_4,1925,38,1999
187,object_detection,triton_t2_large_5,1931,32,2000
188,object_detection,triton_t2_large_2,1942,30,2009
190,object_detection,triton_t2_large_12,1961,29,2026
189,object_detection,triton_t2_large_11,1959,34,2030
191,object_detection,triton_t2_large_15,1962,33,2033
192,object_detection,triton_t2_large_16,1975,35,2046
193,object_detection,triton_t2_large_13,2008,35,2080
194,object_detection,triton_t2_large_14,2039,32,2108
195,object_detection,triton_t2_large_10,2046,36,2118
196,object_detection,triton_t2_large_7,2056,34,2127
197,object_detection,triton_t2_large_6,2069,29,2135
198,object_detection,triton_t2_large_8,2092,28,2156
199,object_detection,triton_t2_large_1,2094,32,2163
201,object_detection,triton_t2_large_4,2104,33,2173
200,object_detection,triton_t2_large_3,2099,40,2176
202,object_detection,triton_t2_large_5,2116,35,2187
203,object_detection,triton_t2_large_2,2122,31,2189
204,object_detection,triton_t2_large_11,2141,30,2208
205,object_detection,triton_t2_large_12,2160,28,2225
206,object_detection,triton_t2_large_15,2161,35,2233
207,object_detection,triton_t2_large_16,2164,32,2233
209,object_detection,triton_t2_large_14,2204,28,2270
208,object_detection,triton_t2_large_13,2203,34,2274
210,object_detection,triton_t2_large_10,2210,33,2280
211,object_detection,triton_t2_large_7,2241,39,2317
212,object_detection,triton_t2_large_6,2258,35,2330
213,object_detection,triton_t2_large_8,2261,32,2330
214,object_detection,triton_t2_large_1,2270,30,2338
215,object_detection,triton_t2_large_3,2276,38,2351
216,object_detection,triton_t2_large_4,2285,36,2358
217,object_detection,triton_t2_large_5,2307,27,2371
218,object_detection,triton_t2_large_2,2315,34,2387
219,object_detection,triton_t2_large_11,2322,29,2389
220,object_detection,triton_t2_large_12,2326,32,2395
221,object_detection,triton_t2_large_15,2329,33,2400
222,object_detection,triton_t2_large_16,2337,33,2408
223,object_detection,triton_t2_large_13,2338,35,2410
224,object_detection,triton_t2_large_14,2348,34,2419
225,object_detection,triton_t2_large_10,2364,35,2436
226,object_detection,triton_t2_large_7,2395,33,2467
227,object_detection,triton_t2_large_6,2406,33,2477
228,object_detection,triton_t2_large_8,2413,33,2484
229,object_detection,triton_t2_large_1,2419,28,2485
230,object_detection,triton_t2_large_3,2453,31,2522
232,object_detection,triton_t2_large_5,2461,26,2525
231,object_detection,triton_t2_large_4,2456,43,2537
233,object_detection,triton_t2_large_2,2507,35,2580
234,object_detection,triton_t2_large_11,2507,36,2581
236,object_detection,triton_t2_large_15,2519,29,2587
235,object_detection,triton_t2_large_12,2519,30,2588
238,object_detection,triton_t2_large_13,2524,39,2601
239,object_detection,triton_t2_large_14,2525,44,2607
237,object_detection,triton_t2_large_16,2523,53,2613
243,object_detection,triton_t2_large_8,2543,39,2620
240,object_detection,triton_t2_large_10,2526,57,2621
242,object_detection,triton_t2_large_6,2538,45,2622
241,object_detection,triton_t2_large_7,2528,61,2627
244,object_detection,triton_t2_large_1,2561,34,2633
245,object_detection,triton_t2_large_3,2564,42,2645
246,object_detection,triton_t2_large_4,2566,43,2646
247,object_detection,triton_t2_large_5,2579,34,2651
248,object_detection,triton_t2_large_2,2598,28,2664
249,object_detection,triton_t2_large_11,2606,27,2672
250,object_detection,triton_t2_large_12,2618,32,2688
251,object_detection,triton_t2_large_15,2628,34,2700
252,object_detection,triton_t2_large_16,2636,34,2709
253,object_detection,triton_t2_large_13,2656,28,2723
254,object_detection,triton_t2_large_14,2681,34,2753
256,object_detection,triton_t2_large_7,2703,32,2774
255,object_detection,triton_t2_large_10,2700,38,2777
258,object_detection,triton_t2_large_8,2729,26,2794
257,object_detection,triton_t2_large_6,2724,33,2797
259,object_detection,triton_t2_large_1,2742,34,2815
260,object_detection,triton_t2_large_3,2748,29,2815
261,object_detection,triton_t2_large_4,2750,38,2826
263,object_detection,triton_t2_large_2,2765,32,2836
262,object_detection,triton_t2_large_5,2762,39,2839
264,object_detection,triton_t2_large_11,2784,26,2849
265,object_detection,triton_t2_large_12,2801,27,2867
266,object_detection,triton_t2_large_15,2809,33,2881
268,object_detection,triton_t2_large_13,2823,32,2893
269,object_detection,triton_t2_large_14,2824,31,2894
267,object_detection,triton_t2_large_16,2814,50,2902
270,object_detection,triton_t2_large_10,2841,34,2915
271,object_detection,triton_t2_large_7,2874,34,2947
272,object_detection,triton_t2_large_6,2890,26,2956
273,object_detection,triton_t2_large_8,2892,28,2958
274,object_detection,triton_t2_large_1,2912,29,2980
276,object_detection,triton_t2_large_4,2930,36,3005
275,object_detection,triton_t2_large_3,2929,37,3006
277,object_detection,triton_t2_large_5,2932,35,3006
278,object_detection,triton_t2_large_2,2941,28,3008
279,object_detection,triton_t2_large_11,2943,30,3012
280,object_detection,triton_t2_large_12,2954,35,3028
282,object_detection,triton_t2_large_16,3006,33,3078
281,object_detection,triton_t2_large_15,3003,36,3079
283,object_detection,triton_t2_large_13,3020,36,3096
284,object_detection,triton_t2_large_14,3021,36,3096
285,object_detection,triton_t2_large_10,3025,35,3099
286,object_detection,triton_t2_large_7,3054,34,3128
287,object_detection,triton_t2_large_6,3064,29,3133
288,object_detection,triton_t2_large_8,3073,30,3143
289,object_detection,triton_t2_large_1,3099,27,3165
292,object_detection,triton_t2_large_5,3104,33,3176
290,object_detection,triton_t2_large_3,3101,39,3179
291,object_detection,triton_t2_large_4,3101,41,3181
293,object_detection,triton_t2_large_2,3111,32,3182
294,object_detection,triton_t2_large_11,3118,26,3183
295,object_detection,triton_t2_large_12,3134,35,3209
296,object_detection,triton_t2_large_15,3154,27,3221
299,object_detection,triton_t2_large_14,3167,28,3234
298,object_detection,triton_t2_large_13,3162,36,3237
297,object_detection,triton_t2_large_16,3156,42,3238
301,object_detection,triton_t2_large_7,3168,33,3242
300,object_detection,triton_t2_large_10,3168,36,3244
