task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,object_detection,triton_t2_large_7,8,40,101
2,object_detection,triton_t2_large_6,11,51,112
3,object_detection,triton_t2_large_8,17,55,116
4,object_detection,triton_t2_large_1,35,65,131
5,object_detection,triton_t2_large_3,35,66,133
6,object_detection,triton_t2_large_4,37,92,160
7,object_detection,triton_t2_large_5,48,96,175
8,object_detection,triton_t2_large_2,65,91,187
10,object_detection,triton_t2_large_12,75,91,197
9,object_detection,triton_t2_large_11,67,111,210
11,object_detection,triton_t2_large_15,97,94,223
17,object_detection,triton_t2_large_6,161,35,227
18,object_detection,triton_t2_large_8,162,38,232
15,object_detection,triton_t2_large_10,105,96,233
16,object_detection,triton_t2_large_7,144,61,237
12,object_detection,triton_t2_large_16,100,107,238
13,object_detection,triton_t2_large_13,102,105,239
14,object_detection,triton_t2_large_14,103,105,240
19,object_detection,triton_t2_large_1,179,36,247
20,object_detection,triton_t2_large_3,183,34,248
21,object_detection,triton_t2_large_4,188,34,253
22,object_detection,triton_t2_large_5,216,35,283
23,object_detection,triton_t2_large_2,233,34,299
25,object_detection,triton_t2_large_12,239,29,300
26,object_detection,triton_t2_large_15,244,33,309
28,object_detection,triton_t2_large_13,247,42,322
24,object_detection,triton_t2_large_11,238,54,324
27,object_detection,triton_t2_large_16,244,49,325
31,object_detection,triton_t2_large_7,272,28,333
30,object_detection,triton_t2_large_10,263,38,334
29,object_detection,triton_t2_large_14,263,44,339
32,object_detection,triton_t2_large_6,282,31,344
33,object_detection,triton_t2_large_8,283,33,348
34,object_detection,triton_t2_large_1,287,33,352
35,object_detection,triton_t2_large_3,288,33,354
36,object_detection,triton_t2_large_4,310,34,377
37,object_detection,triton_t2_large_5,350,28,410
38,object_detection,triton_t2_large_2,350,35,417
39,object_detection,triton_t2_large_11,372,40,444
40,object_detection,triton_t2_large_12,381,38,451
41,object_detection,triton_t2_large_15,394,35,462
42,object_detection,triton_t2_large_16,404,35,471
45,object_detection,triton_t2_large_10,416,36,484
44,object_detection,triton_t2_large_14,413,42,487
43,object_detection,triton_t2_large_13,413,45,490
46,object_detection,triton_t2_large_7,424,35,491
48,object_detection,triton_t2_large_8,441,36,509
47,object_detection,triton_t2_large_6,438,38,509
49,object_detection,triton_t2_large_1,444,34,511
50,object_detection,triton_t2_large_3,464,29,526
51,object_detection,triton_t2_large_4,500,26,559
52,object_detection,triton_t2_large_5,522,28,582
53,object_detection,triton_t2_large_2,527,30,590
55,object_detection,triton_t2_large_12,540,39,612
54,object_detection,triton_t2_large_11,536,46,614
56,object_detection,triton_t2_large_15,544,40,618
57,object_detection,triton_t2_large_16,546,47,626
58,object_detection,triton_t2_large_13,549,44,626
59,object_detection,triton_t2_large_14,549,45,627
60,object_detection,triton_t2_large_10,556,46,635
62,object_detection,triton_t2_large_6,570,41,644
61,object_detection,triton_t2_large_7,561,50,644
63,object_detection,triton_t2_large_8,580,37,650
64,object_detection,triton_t2_large_1,582,39,654
65,object_detection,triton_t2_large_3,609,28,669
66,object_detection,triton_t2_large_4,638,33,705
67,object_detection,triton_t2_large_5,647,27,706
68,object_detection,triton_t2_large_2,652,34,720
70,object_detection,triton_t2_large_12,659,33,724
71,object_detection,triton_t2_large_15,662,28,724
69,object_detection,triton_t2_large_11,657,36,726
72,object_detection,triton_t2_large_16,665,35,733
73,object_detection,triton_t2_large_13,667,35,735
74,object_detection,triton_t2_large_14,701,39,773
75,object_detection,triton_t2_large_10,732,31,796
76,object_detection,triton_t2_large_7,741,31,806
77,object_detection,triton_t2_large_6,755,29,817
79,object_detection,triton_t2_large_1,760,30,823
80,object_detection,triton_t2_large_3,766,27,826
78,object_detection,triton_t2_large_8,759,35,827
81,object_detection,triton_t2_large_4,773,27,833
82,object_detection,triton_t2_large_5,774,36,843
83,object_detection,triton_t2_large_2,781,29,844
84,object_detection,triton_t2_large_11,830,29,893
85,object_detection,triton_t2_large_12,835,29,898
86,object_detection,triton_t2_large_15,839,35,908
87,object_detection,triton_t2_large_16,855,36,925
88,object_detection,triton_t2_large_13,869,36,939
89,object_detection,triton_t2_large_14,873,41,948
90,object_detection,triton_t2_large_10,883,36,953
91,object_detection,triton_t2_large_7,891,36,961
92,object_detection,triton_t2_large_6,895,39,968
93,object_detection,triton_t2_large_8,896,41,971
95,object_detection,triton_t2_large_3,906,32,972
94,object_detection,triton_t2_large_1,900,38,972
97,object_detection,triton_t2_large_5,919,30,983
96,object_detection,triton_t2_large_4,916,39,989
98,object_detection,triton_t2_large_2,930,36,1000
99,object_detection,triton_t2_large_11,932,36,1002
100,object_detection,triton_t2_large_12,943,42,1019
101,object_detection,triton_t2_large_15,958,36,1029
102,object_detection,triton_t2_large_16,973,38,1045
104,object_detection,triton_t2_large_14,986,29,1049
103,object_detection,triton_t2_large_13,982,37,1053
105,object_detection,triton_t2_large_10,998,33,1065
106,object_detection,triton_t2_large_7,1017,27,1078
107,object_detection,triton_t2_large_6,1027,30,1091
108,object_detection,triton_t2_large_8,1068,33,1136
110,object_detection,triton_t2_large_3,1107,30,1172
109,object_detection,triton_t2_large_1,1105,34,1173
111,object_detection,triton_t2_large_4,1107,34,1176
112,object_detection,triton_t2_large_5,1109,34,1178
113,object_detection,triton_t2_large_2,1135,34,1203
114,object_detection,triton_t2_large_11,1165,35,1235
115,object_detection,triton_t2_large_12,1168,34,1237
116,object_detection,triton_t2_large_15,1172,34,1241
117,object_detection,triton_t2_large_16,1180,33,1247
118,object_detection,triton_t2_large_13,1183,31,1249
119,object_detection,triton_t2_large_14,1190,32,1257
120,object_detection,triton_t2_large_10,1201,35,1271
121,object_detection,triton_t2_large_7,1208,34,1277
122,object_detection,triton_t2_large_6,1221,33,1289
124,object_detection,triton_t2_large_1,1228,38,1301
123,object_detection,triton_t2_large_8,1228,45,1308
126,object_detection,triton_t2_large_4,1240,33,1309
127,object_detection,triton_t2_large_5,1245,35,1315
128,object_detection,triton_t2_large_2,1250,34,1319
125,object_detection,triton_t2_large_3,1233,54,1322
129,object_detection,triton_t2_large_11,1257,34,1326
130,object_detection,triton_t2_large_12,1263,31,1329
131,object_detection,triton_t2_large_15,1264,39,1338
132,object_detection,triton_t2_large_16,1267,45,1347
134,object_detection,triton_t2_large_14,1296,32,1363
133,object_detection,triton_t2_large_13,1295,38,1368
135,object_detection,triton_t2_large_10,1296,37,1368
136,object_detection,triton_t2_large_7,1299,35,1370
137,object_detection,triton_t2_large_6,1308,27,1371
138,object_detection,triton_t2_large_8,1355,27,1418
139,object_detection,triton_t2_large_1,1404,52,1491
141,object_detection,triton_t2_large_4,1455,27,1518
140,object_detection,triton_t2_large_3,1454,34,1523
142,object_detection,triton_t2_large_5,1466,28,1531
143,object_detection,triton_t2_large_2,1474,32,1541
144,object_detection,triton_t2_large_11,1476,35,1546
145,object_detection,triton_t2_large_12,1504,32,1571
146,object_detection,triton_t2_large_15,1507,33,1576
147,object_detection,triton_t2_large_16,1575,29,1639
148,object_detection,triton_t2_large_13,1584,29,1649
150,object_detection,triton_t2_large_10,1591,29,1656
149,object_detection,triton_t2_large_14,1586,36,1658
151,object_detection,triton_t2_large_7,1593,30,1659
152,object_detection,triton_t2_large_6,1598,31,1665
153,object_detection,triton_t2_large_8,1607,29,1672
154,object_detection,triton_t2_large_1,1620,33,1689
