task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,image_classification,triton_c5_2xlarge_1,8,29,87
3,image_classification,triton_c5_2xlarge_3,17,44,102
6,image_classification,triton_c5_2xlarge_1,37,21,109
4,image_classification,triton_c5_2xlarge_5,35,47,112
5,image_classification,triton_c5_2xlarge_4,35,48,112
2,image_classification,triton_c5_2xlarge_2,11,59,117
7,image_classification,triton_c5_2xlarge_1,48,21,131
8,image_classification,triton_c5_2xlarge_3,65,31,134
9,image_classification,triton_c5_2xlarge_5,67,38,152
10,image_classification,triton_c5_2xlarge_4,75,40,154
14,image_classification,triton_c5_2xlarge_1,103,21,154
15,image_classification,triton_c5_2xlarge_3,105,27,161
11,image_classification,triton_c5_2xlarge_2,97,47,175
12,image_classification,triton_c5_2xlarge_4,100,21,175
13,image_classification,triton_c5_2xlarge_5,102,38,190
16,image_classification,triton_c5_2xlarge_1,144,21,195
18,image_classification,triton_c5_2xlarge_3,162,24,217
20,image_classification,triton_c5_2xlarge_4,183,21,234
17,image_classification,triton_c5_2xlarge_2,161,44,234
21,image_classification,triton_c5_2xlarge_1,188,21,239
19,image_classification,triton_c5_2xlarge_5,179,38,247
23,image_classification,triton_c5_2xlarge_3,233,24,286
25,image_classification,triton_c5_2xlarge_4,239,21,290
22,image_classification,triton_c5_2xlarge_2,216,47,293
26,image_classification,triton_c5_2xlarge_1,244,20,294
24,image_classification,triton_c5_2xlarge_5,238,38,305
27,image_classification,triton_c5_2xlarge_4,244,21,312
28,image_classification,triton_c5_2xlarge_3,247,25,312
29,image_classification,triton_c5_2xlarge_1,263,21,316
33,image_classification,triton_c5_2xlarge_4,283,21,333
32,image_classification,triton_c5_2xlarge_3,282,25,338
30,image_classification,triton_c5_2xlarge_2,263,42,338
34,image_classification,triton_c5_2xlarge_1,287,21,338
31,image_classification,triton_c5_2xlarge_5,272,38,344
35,image_classification,triton_c5_2xlarge_4,288,21,355
36,image_classification,triton_c5_2xlarge_1,310,20,360
38,image_classification,triton_c5_2xlarge_3,350,23,404
37,image_classification,triton_c5_2xlarge_2,350,40,421
40,image_classification,triton_c5_2xlarge_4,381,21,432
39,image_classification,triton_c5_2xlarge_5,372,38,440
41,image_classification,triton_c5_2xlarge_1,394,22,446
43,image_classification,triton_c5_2xlarge_3,413,30,473
45,image_classification,triton_c5_2xlarge_4,416,28,473
42,image_classification,triton_c5_2xlarge_2,404,41,476
46,image_classification,triton_c5_2xlarge_1,424,22,476
44,image_classification,triton_c5_2xlarge_5,413,40,484
47,image_classification,triton_c5_2xlarge_4,438,23,497
49,image_classification,triton_c5_2xlarge_1,444,22,499
48,image_classification,triton_c5_2xlarge_3,441,25,499
50,image_classification,triton_c5_2xlarge_2,464,39,534
51,image_classification,triton_c5_2xlarge_3,500,22,553
52,image_classification,triton_c5_2xlarge_5,522,21,573
53,image_classification,triton_c5_2xlarge_4,527,21,578
54,image_classification,triton_c5_2xlarge_1,536,21,588
56,image_classification,triton_c5_2xlarge_3,544,21,596
57,image_classification,triton_c5_2xlarge_5,546,21,598
58,image_classification,triton_c5_2xlarge_4,549,21,601
60,image_classification,triton_c5_2xlarge_1,556,21,609
55,image_classification,triton_c5_2xlarge_2,540,39,610
61,image_classification,triton_c5_2xlarge_3,561,22,619
59,image_classification,triton_c5_2xlarge_5,549,21,620
62,image_classification,triton_c5_2xlarge_4,570,21,623
63,image_classification,triton_c5_2xlarge_1,580,21,631
64,image_classification,triton_c5_2xlarge_2,582,38,652
65,image_classification,triton_c5_2xlarge_3,609,21,661
66,image_classification,triton_c5_2xlarge_5,638,23,692
67,image_classification,triton_c5_2xlarge_4,647,21,699
68,image_classification,triton_c5_2xlarge_1,652,21,704
70,image_classification,triton_c5_2xlarge_3,659,21,711
71,image_classification,triton_c5_2xlarge_5,662,20,714
72,image_classification,triton_c5_2xlarge_4,665,21,722
69,image_classification,triton_c5_2xlarge_2,657,39,726
73,image_classification,triton_c5_2xlarge_1,667,21,727
74,image_classification,triton_c5_2xlarge_2,701,38,770
75,image_classification,triton_c5_2xlarge_3,732,26,789
76,image_classification,triton_c5_2xlarge_5,741,35,808
77,image_classification,triton_c5_2xlarge_4,755,22,809
78,image_classification,triton_c5_2xlarge_1,759,21,811
80,image_classification,triton_c5_2xlarge_3,766,21,818
79,image_classification,triton_c5_2xlarge_2,760,39,830
82,image_classification,triton_c5_2xlarge_5,774,21,830
81,image_classification,triton_c5_2xlarge_4,773,21,831
83,image_classification,triton_c5_2xlarge_1,781,20,833
85,image_classification,triton_c5_2xlarge_3,835,21,888
86,image_classification,triton_c5_2xlarge_5,839,21,892
84,image_classification,triton_c5_2xlarge_2,830,38,900
87,image_classification,triton_c5_2xlarge_4,855,21,907
88,image_classification,triton_c5_2xlarge_1,869,21,922
90,image_classification,triton_c5_2xlarge_3,883,21,936
89,image_classification,triton_c5_2xlarge_2,873,38,943
91,image_classification,triton_c5_2xlarge_5,891,21,945
92,image_classification,triton_c5_2xlarge_4,895,22,949
93,image_classification,triton_c5_2xlarge_1,896,23,950
94,image_classification,triton_c5_2xlarge_3,900,24,960
96,image_classification,triton_c5_2xlarge_5,916,21,969
97,image_classification,triton_c5_2xlarge_4,919,21,971
95,image_classification,triton_c5_2xlarge_2,906,37,980
98,image_classification,triton_c5_2xlarge_1,930,21,984
99,image_classification,triton_c5_2xlarge_3,932,21,986
100,image_classification,triton_c5_2xlarge_5,943,21,996
101,image_classification,triton_c5_2xlarge_4,958,21,1011
102,image_classification,triton_c5_2xlarge_1,973,21,1028
104,image_classification,triton_c5_2xlarge_3,986,21,1040
105,image_classification,triton_c5_2xlarge_5,998,21,1051
103,image_classification,triton_c5_2xlarge_2,982,38,1052
106,image_classification,triton_c5_2xlarge_4,1017,21,1071
107,image_classification,triton_c5_2xlarge_1,1027,21,1081
108,image_classification,triton_c5_2xlarge_2,1068,42,1142
109,image_classification,triton_c5_2xlarge_3,1105,23,1162
110,image_classification,triton_c5_2xlarge_5,1107,23,1163
111,image_classification,triton_c5_2xlarge_4,1107,25,1165
112,image_classification,triton_c5_2xlarge_1,1109,24,1166
113,image_classification,triton_c5_2xlarge_2,1135,38,1206
114,image_classification,triton_c5_2xlarge_3,1165,21,1219
115,image_classification,triton_c5_2xlarge_5,1168,21,1221
116,image_classification,triton_c5_2xlarge_4,1172,21,1225
117,image_classification,triton_c5_2xlarge_1,1180,22,1235
119,image_classification,triton_c5_2xlarge_3,1190,21,1243
118,image_classification,triton_c5_2xlarge_2,1183,38,1253
120,image_classification,triton_c5_2xlarge_5,1201,21,1254
121,image_classification,triton_c5_2xlarge_4,1208,22,1263
122,image_classification,triton_c5_2xlarge_1,1221,21,1274
124,image_classification,triton_c5_2xlarge_3,1228,23,1284
125,image_classification,triton_c5_2xlarge_5,1233,20,1286
126,image_classification,triton_c5_2xlarge_4,1240,21,1294
127,image_classification,triton_c5_2xlarge_1,1245,21,1298
123,image_classification,triton_c5_2xlarge_2,1228,39,1300
128,image_classification,triton_c5_2xlarge_3,1250,26,1310
129,image_classification,triton_c5_2xlarge_5,1257,21,1310
130,image_classification,triton_c5_2xlarge_4,1263,21,1317
131,image_classification,triton_c5_2xlarge_1,1264,20,1319
132,image_classification,triton_c5_2xlarge_2,1267,45,1345
133,image_classification,triton_c5_2xlarge_3,1295,24,1353
134,image_classification,triton_c5_2xlarge_5,1296,25,1354
135,image_classification,triton_c5_2xlarge_4,1296,25,1355
136,image_classification,triton_c5_2xlarge_1,1299,24,1356
137,image_classification,triton_c5_2xlarge_2,1308,38,1384
138,image_classification,triton_c5_2xlarge_3,1355,21,1410
139,image_classification,triton_c5_2xlarge_5,1404,21,1459
140,image_classification,triton_c5_2xlarge_4,1454,21,1508
141,image_classification,triton_c5_2xlarge_1,1455,22,1510
143,image_classification,triton_c5_2xlarge_3,1474,21,1529
144,image_classification,triton_c5_2xlarge_5,1476,21,1531
142,image_classification,triton_c5_2xlarge_2,1466,38,1537
145,image_classification,triton_c5_2xlarge_4,1504,21,1558
146,image_classification,triton_c5_2xlarge_1,1507,21,1561
148,image_classification,triton_c5_2xlarge_3,1584,21,1639
149,image_classification,triton_c5_2xlarge_5,1586,21,1641
150,image_classification,triton_c5_2xlarge_4,1591,21,1645
147,image_classification,triton_c5_2xlarge_2,1575,38,1646
151,image_classification,triton_c5_2xlarge_1,1593,21,1647
152,image_classification,triton_c5_2xlarge_3,1598,21,1661
153,image_classification,triton_c5_2xlarge_5,1607,21,1663
154,image_classification,triton_c5_2xlarge_4,1620,21,1674
155,image_classification,triton_c5_2xlarge_1,1627,21,1681
157,image_classification,triton_c5_2xlarge_3,1639,21,1695
158,image_classification,triton_c5_2xlarge_5,1645,21,1699
156,image_classification,triton_c5_2xlarge_2,1630,38,1701
159,image_classification,triton_c5_2xlarge_4,1649,21,1704
160,image_classification,triton_c5_2xlarge_1,1653,21,1707
162,image_classification,triton_c5_2xlarge_3,1662,21,1717
161,image_classification,triton_c5_2xlarge_5,1656,21,1722
163,image_classification,triton_c5_2xlarge_2,1668,38,1740
164,image_classification,triton_c5_2xlarge_3,1691,21,1746
165,image_classification,triton_c5_2xlarge_5,1704,21,1759
166,image_classification,triton_c5_2xlarge_4,1719,22,1775
167,image_classification,triton_c5_2xlarge_1,1724,21,1779
169,image_classification,triton_c5_2xlarge_3,1739,21,1794
168,image_classification,triton_c5_2xlarge_2,1728,38,1800
170,image_classification,triton_c5_2xlarge_5,1751,21,1806
171,image_classification,triton_c5_2xlarge_4,1752,26,1812
172,image_classification,triton_c5_2xlarge_1,1754,25,1813
174,image_classification,triton_c5_2xlarge_3,1761,21,1816
173,image_classification,triton_c5_2xlarge_2,1760,38,1839
175,image_classification,triton_c5_2xlarge_3,1794,21,1849
176,image_classification,triton_c5_2xlarge_5,1812,21,1867
177,image_classification,triton_c5_2xlarge_4,1820,21,1875
178,image_classification,triton_c5_2xlarge_1,1822,21,1878
179,image_classification,triton_c5_2xlarge_2,1823,39,1896
180,image_classification,triton_c5_2xlarge_3,1862,21,1918
181,image_classification,triton_c5_2xlarge_5,1874,21,1930
182,image_classification,triton_c5_2xlarge_4,1894,21,1949
183,image_classification,triton_c5_2xlarge_1,1899,21,1954
185,image_classification,triton_c5_2xlarge_3,1905,21,1961
184,image_classification,triton_c5_2xlarge_2,1902,38,1974
186,image_classification,triton_c5_2xlarge_5,1925,21,1980
187,image_classification,triton_c5_2xlarge_4,1931,21,1987
188,image_classification,triton_c5_2xlarge_1,1942,21,1998
189,image_classification,triton_c5_2xlarge_2,1959,21,2014
190,image_classification,triton_c5_2xlarge_3,1961,23,2019
191,image_classification,triton_c5_2xlarge_5,1962,22,2019
192,image_classification,triton_c5_2xlarge_4,1975,21,2031
193,image_classification,triton_c5_2xlarge_1,2008,21,2064
194,image_classification,triton_c5_2xlarge_2,2039,21,2095
195,image_classification,triton_c5_2xlarge_3,2046,21,2102
196,image_classification,triton_c5_2xlarge_5,2056,21,2113
197,image_classification,triton_c5_2xlarge_4,2069,21,2125
198,image_classification,triton_c5_2xlarge_1,2092,22,2149
199,image_classification,triton_c5_2xlarge_2,2094,22,2150
200,image_classification,triton_c5_2xlarge_3,2099,24,2158
201,image_classification,triton_c5_2xlarge_5,2104,21,2160
202,image_classification,triton_c5_2xlarge_4,2116,27,2177
203,image_classification,triton_c5_2xlarge_1,2122,21,2178
204,image_classification,triton_c5_2xlarge_2,2141,21,2197
205,image_classification,triton_c5_2xlarge_3,2160,22,2217
206,image_classification,triton_c5_2xlarge_5,2161,22,2218
207,image_classification,triton_c5_2xlarge_4,2164,21,2220
208,image_classification,triton_c5_2xlarge_1,2203,22,2262
209,image_classification,triton_c5_2xlarge_2,2204,23,2262
210,image_classification,triton_c5_2xlarge_3,2210,38,2284
211,image_classification,triton_c5_2xlarge_5,2241,21,2298
212,image_classification,triton_c5_2xlarge_4,2258,21,2315
213,image_classification,triton_c5_2xlarge_1,2261,21,2317
214,image_classification,triton_c5_2xlarge_2,2270,21,2326
216,image_classification,triton_c5_2xlarge_5,2285,21,2341
215,image_classification,triton_c5_2xlarge_3,2276,39,2350
217,image_classification,triton_c5_2xlarge_4,2307,21,2364
218,image_classification,triton_c5_2xlarge_1,2315,26,2376
219,image_classification,triton_c5_2xlarge_2,2322,21,2378
221,image_classification,triton_c5_2xlarge_5,2329,21,2386
222,image_classification,triton_c5_2xlarge_4,2337,21,2393
223,image_classification,triton_c5_2xlarge_1,2338,21,2398
220,image_classification,triton_c5_2xlarge_3,2326,39,2400
224,image_classification,triton_c5_2xlarge_2,2348,21,2405
