task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,image_classification,triton_c5_2xlarge_1,8,31,93
2,image_classification,triton_c5_2xlarge_2,11,45,107
5,image_classification,triton_c5_2xlarge_4,35,44,111
3,image_classification,triton_c5_2xlarge_3,17,49,112
7,image_classification,triton_c5_2xlarge_1,48,21,115
4,image_classification,triton_c5_2xlarge_5,35,61,128
10,image_classification,triton_c5_2xlarge_3,75,22,134
9,image_classification,triton_c5_2xlarge_1,67,22,138
8,image_classification,triton_c5_2xlarge_2,65,32,141
6,image_classification,triton_c5_2xlarge_4,37,33,145
13,image_classification,triton_c5_2xlarge_3,102,21,155
12,image_classification,triton_c5_2xlarge_1,100,22,160
14,image_classification,triton_c5_2xlarge_2,103,27,169
15,image_classification,triton_c5_2xlarge_4,105,26,173
11,image_classification,triton_c5_2xlarge_5,97,48,177
16,image_classification,triton_c5_2xlarge_1,144,25,201
18,image_classification,triton_c5_2xlarge_3,162,22,216
17,image_classification,triton_c5_2xlarge_2,161,26,219
20,image_classification,triton_c5_2xlarge_4,183,26,241
21,image_classification,triton_c5_2xlarge_1,188,22,242
19,image_classification,triton_c5_2xlarge_5,179,44,256
22,image_classification,triton_c5_2xlarge_2,216,24,272
23,image_classification,triton_c5_2xlarge_3,233,21,287
25,image_classification,triton_c5_2xlarge_4,239,23,294
26,image_classification,triton_c5_2xlarge_1,244,21,298
27,image_classification,triton_c5_2xlarge_2,244,28,306
28,image_classification,triton_c5_2xlarge_3,247,21,308
24,image_classification,triton_c5_2xlarge_5,238,43,313
29,image_classification,triton_c5_2xlarge_4,263,24,320
30,image_classification,triton_c5_2xlarge_1,263,20,320
31,image_classification,triton_c5_2xlarge_2,272,23,330
32,image_classification,triton_c5_2xlarge_3,282,21,335
34,image_classification,triton_c5_2xlarge_1,287,21,343
35,image_classification,triton_c5_2xlarge_4,288,24,344
33,image_classification,triton_c5_2xlarge_5,283,42,358
36,image_classification,triton_c5_2xlarge_2,310,22,365
37,image_classification,triton_c5_2xlarge_3,350,22,406
38,image_classification,triton_c5_2xlarge_5,350,44,428
39,image_classification,triton_c5_2xlarge_4,372,23,428
40,image_classification,triton_c5_2xlarge_1,381,21,434
41,image_classification,triton_c5_2xlarge_2,394,23,449
42,image_classification,triton_c5_2xlarge_3,404,21,458
44,image_classification,triton_c5_2xlarge_4,413,24,471
45,image_classification,triton_c5_2xlarge_1,416,23,472
46,image_classification,triton_c5_2xlarge_2,424,22,479
43,image_classification,triton_c5_2xlarge_5,413,41,487
47,image_classification,triton_c5_2xlarge_3,438,21,491
48,image_classification,triton_c5_2xlarge_4,441,21,495
49,image_classification,triton_c5_2xlarge_1,444,21,498
50,image_classification,triton_c5_2xlarge_2,464,22,519
51,image_classification,triton_c5_2xlarge_3,500,21,554
53,image_classification,triton_c5_2xlarge_4,527,21,582
54,image_classification,triton_c5_2xlarge_1,536,21,590
55,image_classification,triton_c5_2xlarge_2,540,21,595
52,image_classification,triton_c5_2xlarge_5,522,41,596
56,image_classification,triton_c5_2xlarge_3,544,22,599
58,image_classification,triton_c5_2xlarge_4,549,21,603
60,image_classification,triton_c5_2xlarge_1,556,21,612
59,image_classification,triton_c5_2xlarge_2,549,21,616
61,image_classification,triton_c5_2xlarge_3,561,22,621
62,image_classification,triton_c5_2xlarge_4,570,21,626
63,image_classification,triton_c5_2xlarge_1,580,21,634
57,image_classification,triton_c5_2xlarge_5,546,41,639
64,image_classification,triton_c5_2xlarge_2,582,22,639
65,image_classification,triton_c5_2xlarge_3,609,21,663
67,image_classification,triton_c5_2xlarge_4,647,21,702
68,image_classification,triton_c5_2xlarge_1,652,21,707
66,image_classification,triton_c5_2xlarge_5,638,40,711
69,image_classification,triton_c5_2xlarge_2,657,22,713
70,image_classification,triton_c5_2xlarge_3,659,21,714
73,image_classification,triton_c5_2xlarge_4,667,21,725
71,image_classification,triton_c5_2xlarge_1,662,21,729
72,image_classification,triton_c5_2xlarge_5,665,39,751
74,image_classification,triton_c5_2xlarge_4,701,21,756
75,image_classification,triton_c5_2xlarge_1,732,21,788
76,image_classification,triton_c5_2xlarge_2,741,21,796
77,image_classification,triton_c5_2xlarge_3,755,21,810
79,image_classification,triton_c5_2xlarge_4,760,22,816
80,image_classification,triton_c5_2xlarge_1,766,20,820
81,image_classification,triton_c5_2xlarge_2,773,21,828
82,image_classification,triton_c5_2xlarge_3,774,21,832
78,image_classification,triton_c5_2xlarge_5,759,40,833
83,image_classification,triton_c5_2xlarge_4,781,21,838
84,image_classification,triton_c5_2xlarge_1,830,21,886
85,image_classification,triton_c5_2xlarge_2,835,22,891
86,image_classification,triton_c5_2xlarge_3,839,21,894
88,image_classification,triton_c5_2xlarge_4,869,22,926
87,image_classification,triton_c5_2xlarge_5,855,39,929
89,image_classification,triton_c5_2xlarge_1,873,21,929
90,image_classification,triton_c5_2xlarge_2,883,21,937
91,image_classification,triton_c5_2xlarge_3,891,21,946
93,image_classification,triton_c5_2xlarge_4,896,22,952
94,image_classification,triton_c5_2xlarge_1,900,21,955
95,image_classification,triton_c5_2xlarge_2,906,21,962
92,image_classification,triton_c5_2xlarge_5,895,40,969
96,image_classification,triton_c5_2xlarge_3,916,21,971
97,image_classification,triton_c5_2xlarge_4,919,21,974
98,image_classification,triton_c5_2xlarge_1,930,21,986
99,image_classification,triton_c5_2xlarge_2,932,21,988
100,image_classification,triton_c5_2xlarge_3,943,21,999
102,image_classification,triton_c5_2xlarge_4,973,21,1030
101,image_classification,triton_c5_2xlarge_5,958,39,1032
103,image_classification,triton_c5_2xlarge_1,982,21,1037
104,image_classification,triton_c5_2xlarge_2,986,21,1041
105,image_classification,triton_c5_2xlarge_3,998,21,1054
107,image_classification,triton_c5_2xlarge_4,1027,21,1083
