task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
2,question_answering,triton_t2_large_6,0,41,52
10,image_classification,triton_g4dn_xlarge_3,0,51,63
3,question_answering,triton_t2_large_8,0,57,68
7,question_answering,triton_t2_large_5,0,60,71
8,question_answering,triton_t2_large_2,0,66,77
130,object_detection,triton_g4dn_xlarge_3,0,18,81
1,object_detection,triton_t2_large_7,0,70,81
9,object_detection,triton_c5_2xlarge_1,0,80,91
376,object_detection,triton_g4dn_xlarge_3,0,18,99
273,object_detection,triton_t2_large_6,0,53,105
444,object_detection,triton_t2_large_8,0,40,108
6,object_detection,triton_t2_large_4,0,97,108
139,question_answering,triton_t2_large_2,0,37,114
4,image_classification,triton_t2_large_1,0,107,118
880,speech_recognition,triton_g4dn_xlarge_3,0,21,120
5,image_classification,triton_t2_large_3,0,122,133
541,speech_recognition,triton_g4dn_xlarge_3,0,23,143
81,question_answering,triton_t2_large_2,0,35,149
539,question_answering,triton_t2_large_8,0,45,153
618,image_classification,triton_t2_large_5,0,82,153
601,speech_recognition,triton_g4dn_xlarge_3,0,22,166
380,image_classification,triton_t2_large_6,0,70,175
523,object_detection,triton_g4dn_xlarge_3,0,13,178
672,question_answering,triton_t2_large_3,0,54,187
453,image_classification,triton_t2_large_1,0,71,189
413,question_answering,triton_t2_large_8,0,38,191
414,object_detection,triton_t2_large_5,0,41,194
524,object_detection,triton_g4dn_xlarge_3,0,18,196
844,object_detection,triton_g4dn_xlarge_3,0,18,214
277,object_detection,triton_t2_large_6,0,40,214
390,object_detection,triton_g4dn_xlarge_3,0,12,226
588,object_detection,triton_t2_large_8,0,41,232
738,object_detection,triton_t2_large_5,0,38,232
121,image_classification,triton_t2_large_2,0,85,234
468,image_classification,triton_g4dn_xlarge_3,0,14,242
590,speech_recognition,triton_g4dn_xlarge_3,0,22,264
291,image_classification,triton_t2_large_3,0,79,266
186,speech_recognition,triton_c5_2xlarge_1,0,180,271
469,speech_recognition,triton_g4dn_xlarge_3,0,22,286
59,question_answering,triton_c5_2xlarge_1,0,16,288
369,question_answering,triton_g4dn_xlarge_3,0,6,292
389,image_classification,triton_t2_large_6,0,79,294
608,object_detection,triton_t2_large_3,0,42,308
910,image_classification,triton_t2_large_2,0,76,311
773,image_classification,triton_t2_large_5,0,78,311
491,object_detection,triton_c5_2xlarge_1,0,30,317
809,speech_recognition,triton_g4dn_xlarge_3,0,26,317
921,image_classification,triton_g4dn_xlarge_3,0,11,328
944,object_detection,triton_t2_large_6,0,38,332
920,question_answering,triton_c5_2xlarge_1,0,16,334
154,question_answering,triton_t2_large_3,0,37,345
922,speech_recognition,triton_g4dn_xlarge_3,0,25,353
