task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
2,question_answering,triton_t2_large_6,6,40,54
1,object_detection,triton_t2_large_7,5,42,57
3,question_answering,triton_t2_large_8,21,36,66
7,question_answering,triton_c5_2xlarge_5,53,16,77
5,image_classification,triton_c5_2xlarge_2,44,29,81
4,image_classification,triton_c5_2xlarge_1,31,45,86
6,object_detection,triton_c5_2xlarge_3,48,30,86
8,question_answering,triton_t2_large_7,59,34,102
12,question_answering,triton_c5_2xlarge_1,86,14,108
9,object_detection,triton_t2_large_6,67,37,112
14,object_detection,triton_c5_2xlarge_3,105,17,131
10,image_classification,triton_t2_large_8,67,77,151
18,image_classification,triton_c5_2xlarge_3,141,22,173
17,image_classification,triton_c5_2xlarge_1,141,39,189
20,object_detection,triton_c5_2xlarge_1,150,24,214
19,image_classification,triton_t2_large_8,146,70,224
24,object_detection,triton_c5_2xlarge_1,196,16,231
13,speech_recognition,triton_c5_2xlarge_2,87,180,275
26,question_answering,triton_t2_large_8,207,50,277
11,speech_recognition,triton_c5_2xlarge_5,72,200,281
22,question_answering,triton_c5_2xlarge_5,188,14,296
31,image_classification,triton_c5_2xlarge_2,261,25,305
23,image_classification,triton_c5_2xlarge_5,191,34,341
21,speech_recognition,triton_c5_2xlarge_3,155,189,362
28,question_answering,triton_c5_2xlarge_5,212,14,363
36,object_detection,triton_c5_2xlarge_3,361,26,395
37,object_detection,triton_c5_2xlarge_3,389,18,415
29,speech_recognition,triton_c5_2xlarge_1,230,181,419
40,image_classification,triton_c5_2xlarge_3,399,26,444
43,image_classification,triton_c5_2xlarge_1,412,26,446
34,image_classification,triton_c5_2xlarge_1,301,22,469
33,speech_recognition,triton_c5_2xlarge_2,298,181,488
47,object_detection,triton_c5_2xlarge_1,432,16,489
50,question_answering,triton_c5_2xlarge_2,480,14,503
32,image_classification,triton_c5_2xlarge_1,267,25,514
48,object_detection,triton_c5_2xlarge_1,433,17,531
51,object_detection,triton_c5_2xlarge_1,481,16,549
25,speech_recognition,triton_c5_2xlarge_5,202,191,561
39,object_detection,triton_c5_2xlarge_1,393,15,565
57,object_detection,triton_c5_2xlarge_1,515,15,582
35,object_detection,triton_c5_2xlarge_5,320,30,593
46,object_detection,triton_c5_2xlarge_5,426,21,615
30,speech_recognition,triton_c5_2xlarge_3,245,184,629
62,image_classification,triton_c5_2xlarge_5,576,29,645
63,question_answering,triton_c5_2xlarge_3,591,14,645
61,object_detection,triton_c5_2xlarge_3,554,18,664
15,speech_recognition,triton_t2_large_7,106,564,678
66,object_detection,triton_c5_2xlarge_3,613,22,686
53,speech_recognition,triton_c5_2xlarge_2,484,183,687
16,speech_recognition,triton_t2_large_6,121,565,694
71,question_answering,triton_c5_2xlarge_2,659,14,703
79,question_answering,triton_c5_2xlarge_2,695,14,718
77,object_detection,triton_c5_2xlarge_2,689,20,739
69,image_classification,triton_t2_large_7,650,80,760
56,speech_recognition,triton_c5_2xlarge_1,510,181,762
38,image_classification,triton_c5_2xlarge_2,390,33,772
70,object_detection,triton_c5_2xlarge_1,650,17,782
83,question_answering,triton_c5_2xlarge_2,721,14,787
81,question_answering,triton_c5_2xlarge_1,711,14,798
88,question_answering,triton_c5_2xlarge_2,779,14,802
72,question_answering,triton_c5_2xlarge_1,661,16,815
82,image_classification,triton_c5_2xlarge_2,718,26,828
86,image_classification,triton_t2_large_7,753,67,829
90,object_detection,triton_c5_2xlarge_1,808,17,834
41,speech_recognition,triton_c5_2xlarge_5,406,190,836
42,image_classification,triton_c5_2xlarge_2,407,22,852
89,object_detection,triton_c5_2xlarge_5,796,21,856
52,object_detection,triton_t2_large_7,482,37,867
84,image_classification,triton_c5_2xlarge_1,730,32,867
27,speech_recognition,triton_t2_large_8,210,593,876
74,object_detection,triton_c5_2xlarge_5,671,18,878
78,object_detection,triton_t2_large_7,692,29,900
75,speech_recognition,triton_c5_2xlarge_3,678,235,922
87,object_detection,triton_t2_large_7,769,27,932
96,object_detection,triton_c5_2xlarge_3,916,19,944
45,image_classification,triton_t2_large_8,422,83,961
93,object_detection,triton_t2_large_7,896,26,962
94,question_answering,triton_c5_2xlarge_3,897,14,963
49,object_detection,triton_t2_large_8,454,39,1003
91,object_detection,triton_t2_large_8,865,24,1028
85,speech_recognition,triton_c5_2xlarge_2,748,184,1037
80,speech_recognition,triton_c5_2xlarge_1,703,182,1054
102,object_detection,triton_c5_2xlarge_2,965,17,1056
106,object_detection,triton_c5_2xlarge_1,1014,17,1072
107,object_detection,triton_c5_2xlarge_2,1016,16,1073
64,question_answering,triton_t2_large_8,592,50,1079
54,speech_recognition,triton_c5_2xlarge_5,504,203,1086
105,image_classification,triton_c5_2xlarge_1,988,26,1098
99,image_classification,triton_c5_2xlarge_2,950,26,1103
92,image_classification,triton_c5_2xlarge_5,866,27,1115
113,object_detection,triton_t2_large_8,1061,38,1119
109,image_classification,triton_c5_2xlarge_2,1052,21,1125
116,question_answering,triton_c5_2xlarge_5,1076,14,1131
101,image_classification,triton_c5_2xlarge_2,958,21,1147
118,object_detection,triton_c5_2xlarge_5,1093,19,1153
55,speech_recognition,triton_c5_2xlarge_3,507,191,1155
121,image_classification,triton_c5_2xlarge_2,1130,21,1171
120,image_classification,triton_c5_2xlarge_3,1126,27,1183
127,question_answering,triton_c5_2xlarge_2,1163,14,1187
117,image_classification,triton_c5_2xlarge_3,1089,22,1205
103,image_classification,triton_c5_2xlarge_2,976,25,1213
128,question_answering,triton_c5_2xlarge_3,1166,14,1221
124,image_classification,triton_c5_2xlarge_2,1151,22,1236
104,image_classification,triton_c5_2xlarge_3,977,26,1247
122,object_detection,triton_c5_2xlarge_2,1143,17,1254
73,speech_recognition,triton_t2_large_6,666,559,1256
68,image_classification,triton_c5_2xlarge_3,642,23,1271
115,object_detection,triton_c5_2xlarge_3,1073,19,1291
67,speech_recognition,triton_c5_2xlarge_1,641,193,1292
130,object_detection,triton_t2_large_6,1206,38,1295
119,question_answering,triton_c5_2xlarge_1,1116,14,1307
110,image_classification,triton_c5_2xlarge_3,1052,26,1321
126,question_answering,triton_c5_2xlarge_1,1160,14,1322
129,question_answering,triton_t2_large_6,1192,44,1339
136,object_detection,triton_c5_2xlarge_1,1306,17,1343
114,speech_recognition,triton_c5_2xlarge_5,1072,198,1354
132,image_classification,triton_c5_2xlarge_5,1240,27,1381
139,question_answering,triton_c5_2xlarge_5,1343,15,1398
123,image_classification,triton_t2_large_6,1150,79,1421
125,speech_recognition,triton_c5_2xlarge_2,1160,193,1448
137,object_detection,triton_t2_large_6,1307,38,1460
147,question_answering,triton_c5_2xlarge_2,1408,14,1463
135,object_detection,triton_c5_2xlarge_2,1296,17,1482
134,speech_recognition,triton_c5_2xlarge_3,1292,183,1505
146,image_classification,triton_c5_2xlarge_2,1400,34,1517
111,object_detection,triton_c5_2xlarge_3,1052,17,1525
131,speech_recognition,triton_c5_2xlarge_1,1229,182,1526
95,speech_recognition,triton_t2_large_7,901,569,1533
58,object_detection,triton_c5_2xlarge_2,518,17,1535
59,question_answering,triton_c5_2xlarge_3,539,14,1543
60,object_detection,triton_c5_2xlarge_1,539,17,1547
44,object_detection,triton_c5_2xlarge_2,413,16,1555
140,object_detection,triton_c5_2xlarge_3,1364,17,1561
76,object_detection,triton_c5_2xlarge_1,688,15,1565
133,question_answering,triton_t2_large_7,1279,46,1580
144,image_classification,triton_c5_2xlarge_2,1398,26,1581
152,image_classification,triton_c5_2xlarge_3,1489,34,1595
138,speech_recognition,triton_c5_2xlarge_5,1326,205,1602
97,image_classification,triton_c5_2xlarge_2,934,23,1604
155,image_classification,triton_c5_2xlarge_3,1523,23,1618
154,question_answering,triton_c5_2xlarge_2,1522,15,1620
112,question_answering,triton_c5_2xlarge_2,1053,15,1638
156,object_detection,triton_c5_2xlarge_2,1556,17,1656
163,object_detection,triton_c5_2xlarge_2,1647,25,1680
157,object_detection,triton_c5_2xlarge_2,1556,15,1696
162,question_answering,triton_c5_2xlarge_2,1624,14,1712
65,speech_recognition,triton_t2_large_8,610,596,1716
164,question_answering,triton_c5_2xlarge_2,1650,14,1727
143,speech_recognition,triton_c5_2xlarge_1,1385,179,1745
100,object_detection,triton_c5_2xlarge_2,957,17,1746
98,question_answering,triton_t2_large_8,946,46,1764
160,speech_recognition,triton_c5_2xlarge_5,1596,189,1794
108,speech_recognition,triton_c5_2xlarge_3,1042,180,1803
142,object_detection,triton_t2_large_8,1372,41,1806
176,image_classification,triton_c5_2xlarge_5,1764,27,1821
149,object_detection,triton_c5_2xlarge_3,1435,17,1822
172,question_answering,triton_c5_2xlarge_3,1728,14,1839
178,question_answering,triton_t2_large_8,1765,49,1856
173,object_detection,triton_c5_2xlarge_3,1734,17,1856
180,question_answering,triton_c5_2xlarge_3,1783,14,1871
141,speech_recognition,triton_c5_2xlarge_1,1365,173,1919
153,speech_recognition,triton_c5_2xlarge_2,1493,191,1937
166,image_classification,triton_t2_large_8,1653,82,1939
170,image_classification,triton_c5_2xlarge_1,1694,26,1946
171,question_answering,triton_c5_2xlarge_1,1723,14,1962
