task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,question_answering,triton_c5_2xlarge_1,8,17,154
2,question_answering,triton_c5_2xlarge_2,11,18,155
3,question_answering,triton_c5_2xlarge_3,17,18,155
4,question_answering,triton_c5_2xlarge_5,35,22,164
5,question_answering,triton_c5_2xlarge_4,35,22,165
6,question_answering,triton_c5_2xlarge_1,37,12,166
7,question_answering,triton_c5_2xlarge_2,48,13,168
8,question_answering,triton_c5_2xlarge_3,65,13,184
9,question_answering,triton_c5_2xlarge_5,67,19,193
10,question_answering,triton_c5_2xlarge_4,75,19,201
11,question_answering,triton_c5_2xlarge_1,97,13,217
12,question_answering,triton_c5_2xlarge_2,100,13,220
13,question_answering,triton_c5_2xlarge_3,102,13,222
14,question_answering,triton_c5_2xlarge_5,103,19,229
15,question_answering,triton_c5_2xlarge_4,105,19,232
16,question_answering,triton_c5_2xlarge_1,144,13,264
17,question_answering,triton_c5_2xlarge_2,161,13,281
18,question_answering,triton_c5_2xlarge_3,162,13,282
19,question_answering,triton_c5_2xlarge_5,179,19,305
20,question_answering,triton_c5_2xlarge_4,183,19,309
21,question_answering,triton_c5_2xlarge_1,188,13,309
22,question_answering,triton_c5_2xlarge_2,216,13,336
23,question_answering,triton_c5_2xlarge_3,233,13,354
24,question_answering,triton_c5_2xlarge_5,238,19,364
25,question_answering,triton_c5_2xlarge_4,239,19,365
26,question_answering,triton_c5_2xlarge_1,244,13,365
27,question_answering,triton_c5_2xlarge_2,244,13,365
28,question_answering,triton_c5_2xlarge_3,247,13,368
29,question_answering,triton_c5_2xlarge_5,263,19,390
30,question_answering,triton_c5_2xlarge_4,263,20,391
31,question_answering,triton_c5_2xlarge_1,272,13,392
32,question_answering,triton_c5_2xlarge_2,282,13,403
33,question_answering,triton_c5_2xlarge_3,283,13,404
34,question_answering,triton_c5_2xlarge_5,287,18,413
35,question_answering,triton_c5_2xlarge_4,288,19,414
36,question_answering,triton_c5_2xlarge_1,310,13,431
37,question_answering,triton_c5_2xlarge_2,350,13,471
38,question_answering,triton_c5_2xlarge_3,350,13,472
39,question_answering,triton_c5_2xlarge_5,372,18,499
40,question_answering,triton_c5_2xlarge_4,381,19,508
41,question_answering,triton_c5_2xlarge_1,394,13,515
42,question_answering,triton_c5_2xlarge_2,404,13,525
43,question_answering,triton_c5_2xlarge_3,413,13,534
44,question_answering,triton_c5_2xlarge_5,413,19,540
45,question_answering,triton_c5_2xlarge_4,416,19,543
46,question_answering,triton_c5_2xlarge_1,424,12,544
47,question_answering,triton_c5_2xlarge_2,438,13,560
48,question_answering,triton_c5_2xlarge_3,441,13,562
49,question_answering,triton_c5_2xlarge_5,444,18,571
50,question_answering,triton_c5_2xlarge_4,464,19,591
51,question_answering,triton_c5_2xlarge_1,500,13,621
52,question_answering,triton_c5_2xlarge_2,522,13,645
53,question_answering,triton_c5_2xlarge_3,527,13,648
54,question_answering,triton_c5_2xlarge_5,536,19,663
56,question_answering,triton_c5_2xlarge_1,544,13,666
55,question_answering,triton_c5_2xlarge_4,540,19,667
57,question_answering,triton_c5_2xlarge_2,546,13,668
58,question_answering,triton_c5_2xlarge_3,549,13,671
60,question_answering,triton_c5_2xlarge_1,556,13,679
61,question_answering,triton_c5_2xlarge_2,561,13,682
59,question_answering,triton_c5_2xlarge_5,549,19,683
62,question_answering,triton_c5_2xlarge_3,570,13,691
63,question_answering,triton_c5_2xlarge_5,580,18,707
64,question_answering,triton_c5_2xlarge_4,582,18,709
65,question_answering,triton_c5_2xlarge_1,609,13,732
66,question_answering,triton_c5_2xlarge_2,638,13,760
67,question_answering,triton_c5_2xlarge_3,647,13,769
68,question_answering,triton_c5_2xlarge_5,652,19,779
70,question_answering,triton_c5_2xlarge_1,659,13,781
71,question_answering,triton_c5_2xlarge_2,662,13,783
69,question_answering,triton_c5_2xlarge_4,657,19,785
72,question_answering,triton_c5_2xlarge_3,665,13,787
73,question_answering,triton_c5_2xlarge_5,667,18,797
74,question_answering,triton_c5_2xlarge_4,701,19,829
75,question_answering,triton_c5_2xlarge_1,732,13,854
76,question_answering,triton_c5_2xlarge_2,741,13,863
77,question_answering,triton_c5_2xlarge_3,755,13,877
78,question_answering,triton_c5_2xlarge_5,759,19,887
79,question_answering,triton_c5_2xlarge_4,760,19,888
80,question_answering,triton_c5_2xlarge_1,766,13,888
81,question_answering,triton_c5_2xlarge_2,773,13,896
82,question_answering,triton_c5_2xlarge_3,774,13,896
83,question_answering,triton_c5_2xlarge_5,781,19,909
85,question_answering,triton_c5_2xlarge_1,835,13,957
84,question_answering,triton_c5_2xlarge_4,830,19,958
86,question_answering,triton_c5_2xlarge_2,839,13,961
87,question_answering,triton_c5_2xlarge_3,855,13,978
88,question_answering,triton_c5_2xlarge_5,869,19,998
89,question_answering,triton_c5_2xlarge_4,873,19,1002
90,question_answering,triton_c5_2xlarge_1,883,13,1007
91,question_answering,triton_c5_2xlarge_2,891,13,1013
92,question_answering,triton_c5_2xlarge_3,895,13,1017
93,question_answering,triton_c5_2xlarge_5,896,19,1025
95,question_answering,triton_c5_2xlarge_1,906,13,1028
94,question_answering,triton_c5_2xlarge_4,900,19,1029
96,question_answering,triton_c5_2xlarge_2,916,13,1039
97,question_answering,triton_c5_2xlarge_3,919,13,1042
98,question_answering,triton_c5_2xlarge_5,930,19,1059
99,question_answering,triton_c5_2xlarge_4,932,19,1060
100,question_answering,triton_c5_2xlarge_1,943,12,1065
101,question_answering,triton_c5_2xlarge_2,958,13,1081
102,question_answering,triton_c5_2xlarge_3,973,13,1095
103,question_answering,triton_c5_2xlarge_5,982,18,1110
104,question_answering,triton_c5_2xlarge_4,986,19,1114
105,question_answering,triton_c5_2xlarge_1,998,12,1121
106,question_answering,triton_c5_2xlarge_2,1017,13,1140
107,question_answering,triton_c5_2xlarge_3,1027,13,1151
108,question_answering,triton_c5_2xlarge_5,1068,19,1197
110,question_answering,triton_c5_2xlarge_1,1107,13,1230
111,question_answering,triton_c5_2xlarge_2,1107,13,1231
112,question_answering,triton_c5_2xlarge_3,1109,13,1233
109,question_answering,triton_c5_2xlarge_4,1105,19,1235
113,question_answering,triton_c5_2xlarge_5,1135,19,1264
115,question_answering,triton_c5_2xlarge_1,1168,13,1291
114,question_answering,triton_c5_2xlarge_4,1165,19,1295
116,question_answering,triton_c5_2xlarge_2,1172,13,1295
117,question_answering,triton_c5_2xlarge_3,1180,13,1303
118,question_answering,triton_c5_2xlarge_5,1183,19,1312
119,question_answering,triton_c5_2xlarge_4,1190,19,1319
120,question_answering,triton_c5_2xlarge_1,1201,13,1324
121,question_answering,triton_c5_2xlarge_2,1208,13,1332
122,question_answering,triton_c5_2xlarge_3,1221,13,1344
125,question_answering,triton_c5_2xlarge_1,1233,13,1357
