task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,object_detection,triton_t2_large_7,12,35,55
2,question_answering,triton_t2_large_6,15,40,64
3,question_answering,triton_t2_large_8,53,36,98
4,image_classification,triton_t2_large_1,78,76,163
6,object_detection,triton_t2_large_4,120,58,187
7,question_answering,triton_t2_large_5,134,43,187
8,question_answering,triton_t2_large_2,147,39,195
10,object_detection,triton_g4dn_xlarge_3,167,22,197
5,image_classification,triton_t2_large_3,111,83,203
12,question_answering,triton_t2_large_6,215,37,261
9,image_classification,triton_t2_large_11,166,103,278
14,object_detection,triton_t2_large_1,262,40,311
20,object_detection,triton_g4dn_xlarge_3,376,11,396
17,image_classification,triton_t2_large_5,353,73,435
18,image_classification,triton_t2_large_2,353,81,443
19,image_classification,triton_t2_large_11,366,82,457
22,question_answering,triton_t2_large_1,469,32,510
26,question_answering,triton_g4dn_xlarge_3,517,3,529
24,object_detection,triton_t2_large_2,490,41,539
28,question_answering,triton_g4dn_xlarge_3,530,3,542
23,image_classification,triton_t2_large_5,477,68,554
31,image_classification,triton_g4dn_xlarge_3,652,8,669
32,image_classification,triton_g4dn_xlarge_3,667,7,683
11,speech_recognition,triton_t2_large_7,179,571,759
33,speech_recognition,triton_g4dn_xlarge_3,744,18,771
35,object_detection,triton_g4dn_xlarge_3,800,10,819
13,speech_recognition,triton_t2_large_8,218,594,821
34,image_classification,triton_t2_large_7,752,79,840
15,speech_recognition,triton_t2_large_3,266,576,851
16,speech_recognition,triton_t2_large_4,303,570,882
36,object_detection,triton_t2_large_7,902,26,937
21,speech_recognition,triton_t2_large_6,386,562,956
38,object_detection,triton_t2_large_8,974,42,1025
39,object_detection,triton_t2_large_3,983,39,1030
41,speech_recognition,triton_g4dn_xlarge_3,1016,18,1044
37,image_classification,triton_t2_large_6,974,68,1052
45,image_classification,triton_g4dn_xlarge_3,1054,7,1070
44,object_detection,triton_t2_large_3,1032,38,1079
25,speech_recognition,triton_t2_large_11,506,566,1081
40,image_classification,triton_t2_large_4,998,86,1093
42,image_classification,triton_t2_large_7,1018,66,1093
46,object_detection,triton_t2_large_6,1066,27,1102
27,speech_recognition,triton_t2_large_1,526,571,1105
43,image_classification,triton_t2_large_8,1030,71,1111
47,object_detection,triton_t2_large_3,1081,27,1118
48,object_detection,triton_t2_large_11,1082,46,1137
49,object_detection,triton_g4dn_xlarge_3,1135,10,1154
29,speech_recognition,triton_t2_large_5,575,572,1156
30,speech_recognition,triton_t2_large_2,612,582,1203
50,question_answering,triton_t2_large_7,1199,30,1239
52,object_detection,triton_t2_large_8,1205,27,1240
51,object_detection,triton_t2_large_6,1203,40,1251
57,object_detection,triton_t2_large_2,1287,34,1330
58,object_detection,triton_t2_large_11,1295,44,1349
59,question_answering,triton_g4dn_xlarge_3,1346,3,1358
60,object_detection,triton_t2_large_7,1347,31,1387
61,object_detection,triton_t2_large_6,1385,31,1425
64,question_answering,triton_t2_large_11,1480,31,1520
62,image_classification,triton_t2_large_8,1439,73,1521
63,question_answering,triton_t2_large_2,1477,36,1522
65,speech_recognition,triton_g4dn_xlarge_3,1526,18,1555
66,object_detection,triton_t2_large_7,1532,28,1569
71,question_answering,triton_g4dn_xlarge_3,1647,3,1660
69,object_detection,triton_t2_large_2,1624,32,1666
72,question_answering,triton_t2_large_7,1652,29,1690
74,object_detection,triton_g4dn_xlarge_3,1678,10,1697
68,image_classification,triton_t2_large_8,1606,89,1704
70,image_classification,triton_t2_large_11,1625,81,1715
78,object_detection,triton_g4dn_xlarge_3,1731,10,1752
76,object_detection,triton_t2_large_8,1719,25,1755
77,object_detection,triton_t2_large_11,1721,37,1768
81,question_answering,triton_g4dn_xlarge_3,1778,3,1790
53,speech_recognition,triton_t2_large_1,1209,573,1791
79,question_answering,triton_t2_large_8,1737,50,1806
83,question_answering,triton_g4dn_xlarge_3,1803,3,1815
54,speech_recognition,triton_t2_large_3,1261,580,1851
56,speech_recognition,triton_t2_large_5,1275,572,1855
55,speech_recognition,triton_t2_large_4,1267,580,1856
82,image_classification,triton_t2_large_1,1794,71,1874
84,image_classification,triton_t2_large_8,1826,76,1911
86,image_classification,triton_t2_large_3,1883,77,1969
87,object_detection,triton_t2_large_4,1923,37,1969
88,question_answering,triton_t2_large_5,1947,40,1996
89,object_detection,triton_g4dn_xlarge_3,1991,10,2010
90,object_detection,triton_t2_large_8,2020,36,2065
67,speech_recognition,triton_t2_large_6,1603,561,2173
91,object_detection,triton_t2_large_3,2163,34,2206
92,image_classification,triton_t2_large_4,2164,72,2246
94,question_answering,triton_g4dn_xlarge_3,2242,4,2254
73,speech_recognition,triton_t2_large_2,1666,582,2259
75,speech_recognition,triton_t2_large_7,1694,563,2266
93,object_detection,triton_t2_large_5,2241,33,2283
96,object_detection,triton_t2_large_8,2289,37,2336
80,speech_recognition,triton_t2_large_11,1759,569,2337
98,question_answering,triton_t2_large_4,2365,32,2406
97,image_classification,triton_t2_large_3,2334,70,2413
102,object_detection,triton_g4dn_xlarge_3,2411,10,2430
100,object_detection,triton_t2_large_2,2393,36,2438
99,image_classification,triton_t2_large_5,2375,68,2453
85,speech_recognition,triton_t2_large_1,1871,575,2455
101,image_classification,triton_t2_large_11,2394,78,2481
104,image_classification,triton_t2_large_8,2442,73,2524
103,image_classification,triton_t2_large_7,2441,75,2526
105,image_classification,triton_t2_large_1,2471,70,2550
106,object_detection,triton_t2_large_3,2535,34,2579
107,object_detection,triton_t2_large_4,2539,32,2581
111,object_detection,triton_g4dn_xlarge_3,2631,11,2652
112,question_answering,triton_t2_large_7,2633,38,2680
113,object_detection,triton_t2_large_8,2653,29,2691
109,image_classification,triton_t2_large_2,2630,75,2714
115,object_detection,triton_t2_large_3,2682,27,2718
110,image_classification,triton_t2_large_11,2631,82,2722
116,question_answering,triton_t2_large_4,2691,35,2737
118,object_detection,triton_t2_large_11,2733,36,2778
117,image_classification,triton_t2_large_2,2722,68,2800
119,question_answering,triton_g4dn_xlarge_3,2789,3,2801
95,speech_recognition,triton_t2_large_6,2252,563,2824
122,object_detection,triton_t2_large_8,2858,25,2893
