task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,image_classification,triton_g4dn_xlarge_3,8,13,69
2,image_classification,triton_g4dn_xlarge_4,11,14,71
4,image_classification,triton_g4dn_xlarge_2,35,11,74
5,image_classification,triton_g4dn_xlarge_3,35,9,79
6,image_classification,triton_g4dn_xlarge_4,37,10,81
3,image_classification,triton_g4dn_xlarge_1,17,25,82
7,image_classification,triton_g4dn_xlarge_2,48,8,84
8,image_classification,triton_g4dn_xlarge_3,65,8,100
9,image_classification,triton_g4dn_xlarge_4,67,8,102
10,image_classification,triton_g4dn_xlarge_1,75,10,112
11,image_classification,triton_g4dn_xlarge_2,97,8,132
12,image_classification,triton_g4dn_xlarge_3,100,8,136
13,image_classification,triton_g4dn_xlarge_4,102,8,138
15,image_classification,triton_g4dn_xlarge_2,105,9,141
14,image_classification,triton_g4dn_xlarge_1,103,12,142
16,image_classification,triton_g4dn_xlarge_3,144,8,181
17,image_classification,triton_g4dn_xlarge_4,161,9,198
18,image_classification,triton_g4dn_xlarge_1,162,9,200
19,image_classification,triton_g4dn_xlarge_2,179,8,215
20,image_classification,triton_g4dn_xlarge_3,183,8,219
21,image_classification,triton_g4dn_xlarge_4,188,8,224
22,image_classification,triton_g4dn_xlarge_1,216,8,253
23,image_classification,triton_g4dn_xlarge_2,233,8,269
24,image_classification,triton_g4dn_xlarge_3,238,9,275
25,image_classification,triton_g4dn_xlarge_4,239,9,276
27,image_classification,triton_g4dn_xlarge_2,244,9,282
26,image_classification,triton_g4dn_xlarge_1,244,12,284
28,image_classification,triton_g4dn_xlarge_3,247,9,284
29,image_classification,triton_g4dn_xlarge_4,263,9,301
30,image_classification,triton_g4dn_xlarge_1,263,10,302
31,image_classification,triton_g4dn_xlarge_2,272,8,308
32,image_classification,triton_g4dn_xlarge_3,282,9,320
33,image_classification,triton_g4dn_xlarge_4,283,9,321
34,image_classification,triton_g4dn_xlarge_1,287,9,325
35,image_classification,triton_g4dn_xlarge_2,288,9,326
36,image_classification,triton_g4dn_xlarge_3,310,8,348
37,image_classification,triton_g4dn_xlarge_4,350,8,387
38,image_classification,triton_g4dn_xlarge_1,350,10,389
39,image_classification,triton_g4dn_xlarge_2,372,8,409
40,image_classification,triton_g4dn_xlarge_3,381,8,418
41,image_classification,triton_g4dn_xlarge_4,394,8,430
42,image_classification,triton_g4dn_xlarge_1,404,9,442
43,image_classification,triton_g4dn_xlarge_2,413,17,459
