task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
2,image_classification,triton_g4dn_xlarge_4,11,15,70
1,image_classification,triton_g4dn_xlarge_3,8,17,72
4,image_classification,triton_g4dn_xlarge_2,35,12,74
3,image_classification,triton_g4dn_xlarge_1,17,19,75
5,image_classification,triton_g4dn_xlarge_4,35,9,80
6,image_classification,triton_g4dn_xlarge_3,37,10,82
7,image_classification,triton_g4dn_xlarge_1,48,10,85
8,image_classification,triton_g4dn_xlarge_2,65,8,100
9,image_classification,triton_g4dn_xlarge_3,67,8,103
10,image_classification,triton_g4dn_xlarge_4,75,8,111
11,image_classification,triton_g4dn_xlarge_1,97,10,135
12,image_classification,triton_g4dn_xlarge_2,100,9,136
13,image_classification,triton_g4dn_xlarge_3,102,11,140
14,image_classification,triton_g4dn_xlarge_4,103,10,140
15,image_classification,triton_g4dn_xlarge_1,105,9,145
16,image_classification,triton_g4dn_xlarge_2,144,8,180
17,image_classification,triton_g4dn_xlarge_3,161,10,199
18,image_classification,triton_g4dn_xlarge_4,162,9,199
19,image_classification,triton_g4dn_xlarge_1,179,9,215
20,image_classification,triton_g4dn_xlarge_2,183,8,218
21,image_classification,triton_g4dn_xlarge_3,188,8,224
22,image_classification,triton_g4dn_xlarge_4,216,8,252
23,image_classification,triton_g4dn_xlarge_1,233,8,270
24,image_classification,triton_g4dn_xlarge_2,238,9,275
25,image_classification,triton_g4dn_xlarge_3,239,10,277
26,image_classification,triton_g4dn_xlarge_4,244,9,281
27,image_classification,triton_g4dn_xlarge_1,244,10,282
28,image_classification,triton_g4dn_xlarge_2,247,8,284
29,image_classification,triton_g4dn_xlarge_3,263,10,301
30,image_classification,triton_g4dn_xlarge_4,263,10,301
31,image_classification,triton_g4dn_xlarge_1,272,8,308
32,image_classification,triton_g4dn_xlarge_2,282,8,319
33,image_classification,triton_g4dn_xlarge_3,283,9,320
34,image_classification,triton_g4dn_xlarge_4,287,9,324
35,image_classification,triton_g4dn_xlarge_1,288,9,325
36,image_classification,triton_g4dn_xlarge_2,310,8,348
37,image_classification,triton_g4dn_xlarge_3,350,9,387
38,image_classification,triton_g4dn_xlarge_4,350,10,389
39,image_classification,triton_g4dn_xlarge_1,372,8,408
40,image_classification,triton_g4dn_xlarge_2,381,8,417
41,image_classification,triton_g4dn_xlarge_3,394,8,431
42,image_classification,triton_g4dn_xlarge_4,404,8,440
43,image_classification,triton_g4dn_xlarge_1,413,9,451
44,image_classification,triton_g4dn_xlarge_2,413,10,452
45,image_classification,triton_g4dn_xlarge_3,416,9,454
46,image_classification,triton_g4dn_xlarge_4,424,13,466
47,image_classification,triton_g4dn_xlarge_1,438,8,474
48,image_classification,triton_g4dn_xlarge_2,441,8,478
49,image_classification,triton_g4dn_xlarge_3,444,8,481
50,image_classification,triton_g4dn_xlarge_4,464,8,500
51,image_classification,triton_g4dn_xlarge_1,500,8,537
52,image_classification,triton_g4dn_xlarge_2,522,8,559
53,image_classification,triton_g4dn_xlarge_3,527,8,564
54,image_classification,triton_g4dn_xlarge_4,536,8,573
55,image_classification,triton_g4dn_xlarge_1,540,8,577
56,image_classification,triton_g4dn_xlarge_2,544,8,581
57,image_classification,triton_g4dn_xlarge_3,546,8,583
58,image_classification,triton_g4dn_xlarge_4,549,8,586
59,image_classification,triton_g4dn_xlarge_1,549,9,587
60,image_classification,triton_g4dn_xlarge_2,556,8,592
61,image_classification,triton_g4dn_xlarge_3,561,8,598
62,image_classification,triton_g4dn_xlarge_4,570,8,608
63,image_classification,triton_g4dn_xlarge_1,580,8,617
64,image_classification,triton_g4dn_xlarge_2,582,8,619
65,image_classification,triton_g4dn_xlarge_3,609,8,647
66,image_classification,triton_g4dn_xlarge_4,638,15,682
67,image_classification,triton_g4dn_xlarge_1,647,8,684
68,image_classification,triton_g4dn_xlarge_2,652,8,689
69,image_classification,triton_g4dn_xlarge_3,657,9,696
70,image_classification,triton_g4dn_xlarge_4,659,9,697
71,image_classification,triton_g4dn_xlarge_1,662,8,700
72,image_classification,triton_g4dn_xlarge_2,665,8,702
73,image_classification,triton_g4dn_xlarge_3,667,8,704
74,image_classification,triton_g4dn_xlarge_4,701,8,739
75,image_classification,triton_g4dn_xlarge_1,732,9,770
76,image_classification,triton_g4dn_xlarge_2,741,11,781
77,image_classification,triton_g4dn_xlarge_3,755,8,793
78,image_classification,triton_g4dn_xlarge_4,759,8,797
79,image_classification,triton_g4dn_xlarge_1,760,9,799
80,image_classification,triton_g4dn_xlarge_2,766,8,804
81,image_classification,triton_g4dn_xlarge_3,773,9,811
82,image_classification,triton_g4dn_xlarge_4,774,9,812
83,image_classification,triton_g4dn_xlarge_1,781,8,819
84,image_classification,triton_g4dn_xlarge_2,830,9,869
85,image_classification,triton_g4dn_xlarge_3,835,8,873
86,image_classification,triton_g4dn_xlarge_4,839,8,877
87,image_classification,triton_g4dn_xlarge_1,855,8,894
88,image_classification,triton_g4dn_xlarge_2,869,8,907
89,image_classification,triton_g4dn_xlarge_3,873,8,912
90,image_classification,triton_g4dn_xlarge_4,883,8,921
91,image_classification,triton_g4dn_xlarge_1,891,8,930
92,image_classification,triton_g4dn_xlarge_2,895,8,934
93,image_classification,triton_g4dn_xlarge_3,896,9,935
94,image_classification,triton_g4dn_xlarge_4,900,8,938
95,image_classification,triton_g4dn_xlarge_1,906,8,944
96,image_classification,triton_g4dn_xlarge_2,916,8,954
97,image_classification,triton_g4dn_xlarge_3,919,8,957
98,image_classification,triton_g4dn_xlarge_4,930,8,967
99,image_classification,triton_g4dn_xlarge_1,932,8,970
100,image_classification,triton_g4dn_xlarge_2,943,8,981
101,image_classification,triton_g4dn_xlarge_3,958,8,996
102,image_classification,triton_g4dn_xlarge_4,973,8,1011
103,image_classification,triton_g4dn_xlarge_1,982,8,1020
104,image_classification,triton_g4dn_xlarge_2,986,8,1024
105,image_classification,triton_g4dn_xlarge_3,998,8,1036
106,image_classification,triton_g4dn_xlarge_4,1017,8,1055
107,image_classification,triton_g4dn_xlarge_1,1027,8,1065
108,image_classification,triton_g4dn_xlarge_2,1068,8,1107
109,image_classification,triton_g4dn_xlarge_3,1105,8,1145
110,image_classification,triton_g4dn_xlarge_4,1107,9,1147
112,image_classification,triton_g4dn_xlarge_2,1109,9,1149
111,image_classification,triton_g4dn_xlarge_1,1107,12,1150
113,image_classification,triton_g4dn_xlarge_3,1135,8,1174
114,image_classification,triton_g4dn_xlarge_4,1165,8,1204
115,image_classification,triton_g4dn_xlarge_1,1168,8,1207
116,image_classification,triton_g4dn_xlarge_2,1172,8,1211
117,image_classification,triton_g4dn_xlarge_3,1180,11,1222
118,image_classification,triton_g4dn_xlarge_4,1183,8,1222
119,image_classification,triton_g4dn_xlarge_1,1190,8,1229
120,image_classification,triton_g4dn_xlarge_2,1201,13,1245
121,image_classification,triton_g4dn_xlarge_3,1208,12,1251
122,image_classification,triton_g4dn_xlarge_4,1221,9,1261
123,image_classification,triton_g4dn_xlarge_1,1228,9,1268
124,image_classification,triton_g4dn_xlarge_2,1228,10,1269
125,image_classification,triton_g4dn_xlarge_3,1233,8,1272
126,image_classification,triton_g4dn_xlarge_4,1240,8,1279
127,image_classification,triton_g4dn_xlarge_1,1245,8,1284
128,image_classification,triton_g4dn_xlarge_2,1250,8,1289
129,image_classification,triton_g4dn_xlarge_3,1257,10,1298
130,image_classification,triton_g4dn_xlarge_4,1263,8,1303
131,image_classification,triton_g4dn_xlarge_1,1264,10,1305
132,image_classification,triton_g4dn_xlarge_2,1267,9,1306
133,image_classification,triton_g4dn_xlarge_3,1295,9,1335
134,image_classification,triton_g4dn_xlarge_4,1296,10,1337
135,image_classification,triton_g4dn_xlarge_1,1296,11,1338
136,image_classification,triton_g4dn_xlarge_2,1299,9,1340
137,image_classification,triton_g4dn_xlarge_3,1308,8,1347
138,image_classification,triton_g4dn_xlarge_4,1355,8,1395
139,image_classification,triton_g4dn_xlarge_1,1404,8,1443
140,image_classification,triton_g4dn_xlarge_2,1454,12,1498
141,image_classification,triton_g4dn_xlarge_3,1455,12,1499
142,image_classification,triton_g4dn_xlarge_4,1466,8,1506
143,image_classification,triton_g4dn_xlarge_1,1474,8,1513
144,image_classification,triton_g4dn_xlarge_2,1476,8,1515
145,image_classification,triton_g4dn_xlarge_3,1504,8,1544
146,image_classification,triton_g4dn_xlarge_4,1507,8,1546
147,image_classification,triton_g4dn_xlarge_1,1575,8,1615
148,image_classification,triton_g4dn_xlarge_2,1584,9,1624
149,image_classification,triton_g4dn_xlarge_3,1586,14,1633
150,image_classification,triton_g4dn_xlarge_4,1591,10,1633
151,image_classification,triton_g4dn_xlarge_1,1593,12,1637
152,image_classification,triton_g4dn_xlarge_2,1598,8,1638
153,image_classification,triton_g4dn_xlarge_3,1607,8,1646
154,image_classification,triton_g4dn_xlarge_4,1620,8,1660
155,image_classification,triton_g4dn_xlarge_1,1627,8,1667
156,image_classification,triton_g4dn_xlarge_2,1630,8,1670
157,image_classification,triton_g4dn_xlarge_3,1639,9,1679
158,image_classification,triton_g4dn_xlarge_4,1645,8,1684
159,image_classification,triton_g4dn_xlarge_1,1649,8,1689
160,image_classification,triton_g4dn_xlarge_2,1653,8,1692
161,image_classification,triton_g4dn_xlarge_3,1656,9,1697
162,image_classification,triton_g4dn_xlarge_4,1662,8,1702
163,image_classification,triton_g4dn_xlarge_1,1668,8,1708
164,image_classification,triton_g4dn_xlarge_2,1691,8,1731
165,image_classification,triton_g4dn_xlarge_3,1704,8,1744
166,image_classification,triton_g4dn_xlarge_4,1719,8,1758
167,image_classification,triton_g4dn_xlarge_1,1724,8,1764
168,image_classification,triton_g4dn_xlarge_2,1728,8,1767
169,image_classification,triton_g4dn_xlarge_3,1739,8,1779
170,image_classification,triton_g4dn_xlarge_4,1751,8,1791
171,image_classification,triton_g4dn_xlarge_1,1752,10,1794
172,image_classification,triton_g4dn_xlarge_2,1754,9,1795
173,image_classification,triton_g4dn_xlarge_3,1760,9,1802
174,image_classification,triton_g4dn_xlarge_4,1761,9,1802
175,image_classification,triton_g4dn_xlarge_1,1794,8,1835
