task_id,task_type,assigned_machine,arrival_time,inference_time,completion_time
1,object_detection,triton_g4dn_xlarge_3,8,18,152
3,object_detection,triton_g4dn_xlarge_1,17,26,161
2,object_detection,triton_g4dn_xlarge_4,11,28,162
4,object_detection,triton_g4dn_xlarge_2,35,23,164
5,object_detection,triton_g4dn_xlarge_3,35,16,168
6,object_detection,triton_g4dn_xlarge_1,37,12,174
7,object_detection,triton_g4dn_xlarge_2,48,12,176
8,object_detection,triton_g4dn_xlarge_3,65,12,182
9,object_detection,triton_g4dn_xlarge_4,67,12,185
10,object_detection,triton_g4dn_xlarge_1,75,10,190
11,object_detection,triton_g4dn_xlarge_2,97,11,214
12,object_detection,triton_g4dn_xlarge_3,100,11,217
14,object_detection,triton_g4dn_xlarge_1,103,13,222
13,object_detection,triton_g4dn_xlarge_4,102,14,223
15,object_detection,triton_g4dn_xlarge_2,105,13,227
16,object_detection,triton_g4dn_xlarge_3,144,10,260
17,object_detection,triton_g4dn_xlarge_4,161,12,280
18,object_detection,triton_g4dn_xlarge_1,162,13,281
19,object_detection,triton_g4dn_xlarge_2,179,10,295
20,object_detection,triton_g4dn_xlarge_3,183,10,300
21,object_detection,triton_g4dn_xlarge_4,188,10,305
22,object_detection,triton_g4dn_xlarge_1,216,10,332
23,object_detection,triton_g4dn_xlarge_2,233,11,351
24,object_detection,triton_g4dn_xlarge_3,238,12,356
25,object_detection,triton_g4dn_xlarge_4,239,13,359
26,object_detection,triton_g4dn_xlarge_1,244,10,361
27,object_detection,triton_g4dn_xlarge_2,244,11,364
28,object_detection,triton_g4dn_xlarge_3,247,14,372
29,object_detection,triton_g4dn_xlarge_4,263,13,382
30,object_detection,triton_g4dn_xlarge_1,263,13,383
31,object_detection,triton_g4dn_xlarge_2,272,9,388
32,object_detection,triton_g4dn_xlarge_3,282,11,400
33,object_detection,triton_g4dn_xlarge_4,283,11,401
35,object_detection,triton_g4dn_xlarge_2,288,21,416
36,object_detection,triton_g4dn_xlarge_3,310,9,427
37,object_detection,triton_g4dn_xlarge_4,350,11,468
38,object_detection,triton_g4dn_xlarge_2,350,12,470
39,object_detection,triton_g4dn_xlarge_3,372,10,490
34,object_detection,triton_g4dn_xlarge_1,287,99,493
40,object_detection,triton_g4dn_xlarge_4,381,9,498
41,object_detection,triton_g4dn_xlarge_1,394,10,511
42,object_detection,triton_g4dn_xlarge_2,404,10,520
43,object_detection,triton_g4dn_xlarge_3,413,12,532
44,object_detection,triton_g4dn_xlarge_4,413,13,533
45,object_detection,triton_g4dn_xlarge_1,416,12,535
46,object_detection,triton_g4dn_xlarge_2,424,9,541
47,object_detection,triton_g4dn_xlarge_3,438,10,555
48,object_detection,triton_g4dn_xlarge_4,441,9,557
49,object_detection,triton_g4dn_xlarge_1,444,10,561
50,object_detection,triton_g4dn_xlarge_2,464,9,581
